Gene	sgRNA	Ts8|beta	Ts8|z	Ts8|p-value	Ts8|fdr	Ts8|wald-p-value	Ts8|wald-fdr
AAK1	6	1.4445	0.79784	0.0059727	0.12281	0.42496	0.68706
AATK	6	-0.07288	-0.23046	0.88311	0.97098	0.81774	0.89653
ABL1	6	-0.010113	-0.033709	0.97156	0.99014	0.97311	0.98629
ABL2	6	0.56414	0.85785	0.29494	0.76815	0.39098	0.66631
ACVR1	6	-0.084428	-0.18519	0.8632	0.96719	0.85308	0.91514
ACVR1B	6	0.28437	0.71764	0.60922	0.89809	0.47298	0.7142
ACVR1C	6	-1.1935	-2.413	0.052901	0.41611	0.015821	0.17716
ACVR2A	6	0.9087	1.0479	0.083333	0.50427	0.29469	0.65385
ACVRL1	6	-0.029952	-0.0869	0.94681	0.98462	0.93075	0.95907
ADCK1	6	0.55711	0.86541	0.30148	0.77276	0.38681	0.66604
ADCK2	6	-0.20264	-0.49212	0.69625	0.92412	0.62264	0.80283
ADCK3	6	1.1252	0.91072	0.034414	0.34278	0.36244	0.65834
ADCK4	6	-0.67304	-1.3929	0.23549	0.73356	0.16366	0.65385
ADCK5	6	-0.87942	-2.2918	0.13709	0.61795	0.021918	0.22209
ADRBK1	6	-0.0801	-0.2159	0.87088	0.96878	0.82906	0.90219
ADRBK2	6	-0.2205	-0.43871	0.67179	0.91306	0.66087	0.82359
AK1	6	-0.28414	-0.86821	0.59954	0.89809	0.38528	0.66587
AK2	6	-0.22814	-0.85034	0.66496	0.91205	0.39514	0.66727
AK3	6	-0.87509	-1.9583	0.13908	0.62047	0.050189	0.40197
AKT1	6	0.84831	0.90686	0.11064	0.56377	0.36448	0.65834
AKT2	6	-0.65233	-1.4135	0.24858	0.73693	0.1575	0.65385
AKT3	6	-0.34662	-0.93928	0.53299	0.8782	0.34759	0.65543
ALK	6	-0.26315	-0.77958	0.62457	0.90037	0.43564	0.69465
AMHR2	6	0.53637	1.032	0.3211	0.78896	0.30207	0.65385
ANKK1	6	-0.065451	-0.30016	0.89477	0.9719	0.76406	0.87226
ARAF	6	0.49875	0.95047	0.35381	0.81467	0.34187	0.65543
ATM	6	-0.59848	-1.2358	0.29209	0.76506	0.21653	0.65385
ATR	6	-3.1987	-5.0236	0.004835	0.12102	5.071e-07	3.876e-05
AURKA	6	-0.51884	-1.0057	0.35609	0.8167	0.31458	0.65385
AURKB	6	-2.5044	-3.6719	0.0054039	0.12102	0.00024078	0.0063653
AURKC	6	-0.45428	-1.2389	0.41923	0.84478	0.21537	0.65385
AXL	6	0.60071	0.82583	0.26479	0.751	0.4089	0.67752
BCR	6	0.47798	0.79238	0.37799	0.82983	0.42814	0.68917
BLK	6	0.32422	0.74412	0.55404	0.88366	0.4568	0.70381
BMP2K	6	0.19397	0.82854	0.73066	0.93264	0.40737	0.67625
BMPR1A	6	-0.36239	-0.66204	0.51678	0.87625	0.50795	0.73268
BMPR1B	6	0.13552	0.32222	0.81485	0.96012	0.74729	0.86475
BMPR2	6	-1.2177	-2.6459	0.049488	0.4	0.0081474	0.11044
BRAF	6	-0.59536	-1.7228	0.29437	0.76723	0.084922	0.54988
BRSK1	6	0.27788	0.62889	0.61746	0.89859	0.52942	0.74816
BRSK2	6	-0.083408	-0.19105	0.86519	0.96817	0.84849	0.91372
BTK	6	0.39927	0.81507	0.46104	0.85767	0.41503	0.6821
BUB1	6	-0.66693	-1.6541	0.23976	0.73356	0.098109	0.5968
BUB1B	6	-0.85328	-1.7367	0.14704	0.62156	0.082441	0.54281
CAMK1	6	-0.041452	-0.085592	0.92947	0.97991	0.93179	0.95907
CAMK1D	6	0.83461	0.99186	0.11917	0.57953	0.32126	0.65385
CAMK1G	6	-0.3586	-0.7553	0.52133	0.87625	0.45007	0.70274
CAMK2A	6	0.68265	1.2134	0.20677	0.70858	0.22499	0.65385
CAMK2B	6	0.18906	0.39592	0.73635	0.93264	0.69217	0.83898
CAMK2D	6	0.18697	0.44323	0.73862	0.93324	0.6576	0.82077
CAMK2G	6	-0.43643	-1.0412	0.43914	0.84983	0.29781	0.65385
CAMK4	6	0.5597	1.0823	0.29863	0.77276	0.27914	0.65385
CAMKK1	6	0.38659	0.88627	0.47867	0.86663	0.37547	0.66123
CAMKK2	6	-0.51728	-1.0182	0.35722	0.81771	0.3086	0.65385
CAMKV	6	-0.53267	-1.4564	0.34443	0.80212	0.14529	0.65385
CASK	6	0.90198	1.0559	0.085609	0.50673	0.29103	0.65385
CDC42BPA	6	-0.078094	-0.24024	0.87372	0.96878	0.81014	0.89283
CDC42BPB	6	0.23249	0.54839	0.67747	0.91453	0.58342	0.78094
CDC42BPG	6	-0.81771	-1.6012	0.16069	0.64059	0.10934	0.62511
CDC7	6	-2.1594	-3.5309	0.0059727	0.12281	0.00041414	0.0096363
CDK1	8	-0.71083	-1.8456	0.15017	0.62782	0.064945	0.47307
CDK10	6	-0.26999	-0.59898	0.61604	0.89842	0.54919	0.7612
CDK11A	6	-0.4907	-1.0408	0.3814	0.82983	0.29796	0.65385
CDK11B	6	-0.92824	-1.6038	0.11547	0.5767	0.10877	0.62385
CDK12	6	-1.1615	-2.1926	0.056883	0.42827	0.02834	0.26571
CDK13	6	-0.51001	-1.2765	0.36377	0.82033	0.20177	0.65385
CDK14	6	0.12537	0.34874	0.82765	0.9606	0.72729	0.86062
CDK15	6	-0.92198	-2.4462	0.11775	0.57953	0.014435	0.16751
CDK16	6	0.0040138	0.010412	0.99204	0.99572	0.99169	0.99794
CDK17	6	0.32385	0.56382	0.55432	0.88366	0.57288	0.77464
CDK18	6	0.45072	0.72091	0.407	0.84478	0.47097	0.71271
CDK2	6	-2.5321	-3.7538	0.0054039	0.12102	0.00017421	0.0048229
CDK20	6	0.08176	0.20763	0.89534	0.9719	0.83552	0.90548
CDK3	6	-0.031735	-0.12906	0.94454	0.98342	0.89731	0.94165
CDK4	6	0.15283	0.49883	0.78299	0.94854	0.6179	0.80079
CDK5	6	-1.3086	-2.3865	0.040102	0.37302	0.017012	0.18576
CDK6	6	0.95654	1.1272	0.068544	0.46615	0.25964	0.65385
CDK7	6	-1.8384	-3.3059	0.008248	0.14573	0.00094663	0.020545
CDK9	11	-2.2387	-5.3413	0	0	9.2258e-08	9.2679e-06
CDKL1	6	0.19613	0.49065	0.72753	0.93154	0.62368	0.80315
CDKL2	6	-0.29619	-0.81485	0.58561	0.89437	0.41516	0.6821
CDKL3	6	-0.38466	-1.0076	0.48976	0.87092	0.31364	0.65385
CDKL4	6	-19.04	-25.959	0.0036974	0.12102	1.4392e-148	7.2291e-146
CDKL5	6	0.61919	0.89556	0.24716	0.73693	0.37049	0.6609
CHEK1	6	-2.7574	-4.1135	0.0051195	0.12102	3.8975e-05	0.0014275
CHEK2	6	0.4689	0.79183	0.3868	0.83344	0.42846	0.68917
CHUK	6	0.8009	1.1289	0.13481	0.61161	0.25892	0.65385
CIT	6	-0.013436	-0.026952	0.96843	0.98983	0.9785	0.98834
CLK1	6	0.39011	0.88732	0.47383	0.86545	0.37491	0.66123
CLK2	6	0.5196	1.1442	0.33276	0.79647	0.25252	0.65385
CLK3	6	-0.44403	-1.4218	0.42918	0.84478	0.15508	0.65385
CLK4	6	0.023259	0.054734	0.97867	0.9911	0.95635	0.97578
CSF1R	6	-1.1875	-2.5079	0.05347	0.41871	0.012146	0.14526
CSK	6	-0.56848	-1.4206	0.31399	0.78329	0.15542	0.65385
CSNK1A1	6	-0.98487	-2.3414	0.10068	0.54294	0.019211	0.20224
CSNK1D	6	0.12915	0.32171	0.82224	0.96016	0.74767	0.86475
CSNK1E	6	-0.15865	-0.47157	0.75284	0.94065	0.63724	0.80929
CSNK1G1	6	0.56123	1.34	0.29778	0.77212	0.18023	0.65385
CSNK1G2	6	-0.69762	-1.5795	0.21957	0.72295	0.11421	0.63541
CSNK1G3	6	-0.67158	-1.5736	0.23777	0.73356	0.11559	0.63794
CSNK2A1	5	-0.82955	-1.6256	0.20478	0.70588	0.10404	0.6154
CSNK2A2	6	0.13702	0.35889	0.81257	0.95969	0.71968	0.85601
DAPK1	6	1.0913	1.0411	0.040102	0.37302	0.29781	0.65385
DAPK2	6	0.83243	1.4131	0.12002	0.58047	0.15761	0.65385
DAPK3	6	-0.24346	-0.73596	0.64534	0.90514	0.46176	0.70773
DCLK1	6	0.16125	0.37294	0.77076	0.94656	0.70919	0.84929
DCLK2	6	0.44226	0.89143	0.41439	0.84478	0.3727	0.6612
DCLK3	6	0.33445	0.64688	0.53868	0.87929	0.51771	0.73996
DDR1	6	0.92432	1.3661	0.078498	0.49374	0.17192	0.65385
DDR2	6	-0.20332	-0.53616	0.69568	0.92406	0.59184	0.78518
DMPK	6	-0.22672	-0.52717	0.6661	0.91205	0.59807	0.79024
DSTYK	6	-0.33306	-0.86801	0.54664	0.88084	0.38539	0.66587
DYRK1A	6	0.47434	0.80419	0.3814	0.82983	0.42129	0.68612
DYRK1B	6	-0.67181	-1.5481	0.23749	0.73356	0.12159	0.64807
DYRK2	6	0.78923	0.92477	0.14135	0.62047	0.35509	0.65606
DYRK3	6	0.35537	0.84248	0.51536	0.87625	0.39952	0.66955
DYRK4	6	-0.84232	-1.9015	0.15245	0.62954	0.057237	0.43749
EEF2K	6	-0.77219	-1.5799	0.17947	0.66772	0.11413	0.63541
EGFR	6	-0.35852	-0.96108	0.52133	0.87625	0.33651	0.65426
EIF2AK1	6	0.60689	0.76379	0.25995	0.74673	0.44499	0.70092
EIF2AK2	6	0.25386	0.58862	0.6496	0.90707	0.55612	0.76439
EIF2AK3	6	-0.60032	-1.4159	0.29152	0.76506	0.1568	0.65385
EIF2AK4	12	-0.19861	-0.86765	0.59243	0.89669	0.38559	0.66587
EPHA1	6	-0.9778	-2.3158	0.10182	0.54505	0.020567	0.21144
EPHA10	6	0.91687	1.0308	0.080774	0.50088	0.30264	0.65385
EPHA2	6	-0.3124	-0.79803	0.56997	0.88988	0.42486	0.68706
EPHA3	6	0.2886	1.1759	0.60267	0.89809	0.23963	0.65385
EPHA4	6	0.41207	0.85974	0.44482	0.85278	0.38993	0.66618
EPHA5	6	0.23638	0.65337	0.67122	0.91306	0.51352	0.73695
EPHA6	6	0.40675	1.0425	0.45222	0.85699	0.29718	0.65385
EPHA7	6	0.26317	1.0876	0.6368	0.90277	0.27678	0.65385
EPHA8	6	0.19618	0.40969	0.72725	0.93151	0.68203	0.8363
EPHB1	6	-0.94332	-2.0338	0.11177	0.56628	0.041968	0.35301
EPHB2	6	-0.79571	-2.656	0.16837	0.65308	0.0079069	0.1086
EPHB3	6	0.37764	0.75485	0.49175	0.87092	0.45034	0.70279
EPHB4	6	-0.22684	-0.53593	0.6661	0.91205	0.59201	0.78518
EPHB6	6	-0.75243	-2.1563	0.18885	0.68313	0.031063	0.28221
ERBB2	6	0.23109	0.70542	0.67861	0.91453	0.48055	0.72019
ERBB3	6	-0.6439	-1.2716	0.25654	0.74587	0.20352	0.65385
ERBB4	6	-0.18925	-0.44069	0.71388	0.9266	0.65944	0.82249
ERN1	6	-0.093516	-0.22675	0.85324	0.96463	0.82062	0.89773
FASTK	6	0.93412	1.0647	0.07537	0.48545	0.28701	0.65385
FER	6	-0.19451	-0.5216	0.70819	0.9261	0.60195	0.79209
FES	6	-0.058889	-0.15241	0.9033	0.9719	0.87887	0.93139
FGFR1	6	-1.4348	-2.7378	0.027304	0.30284	0.0061854	0.090439
FGFR2	6	-0.81445	-2.037	0.1624	0.64374	0.041645	0.35114
FGFR3	6	-0.68054	-1.2709	0.23009	0.73087	0.20375	0.65385
FGFR4	6	-1.1276	-2.8501	0.063709	0.45253	0.0043701	0.069527
FGR	6	-0.47864	-1.0732	0.39647	0.83623	0.28319	0.65385
FLT1	6	0.27254	0.60607	0.62457	0.90037	0.54447	0.75933
FLT3	6	-0.19341	-0.52264	0.70933	0.9261	0.60123	0.79209
FLT4	6	0.082431	0.18438	0.89391	0.9719	0.85372	0.91514
FRK	6	0.43071	0.7918	0.42634	0.84478	0.42848	0.68917
FYN	6	0.91602	1.0538	0.081058	0.50088	0.29198	0.65385
GAK	6	-0.88934	-1.938	0.13111	0.60658	0.052623	0.41484
GCK	6	0.21495	0.47499	0.70193	0.92507	0.63479	0.80872
GRK4	6	-0.10711	-0.31862	0.8322	0.9606	0.75002	0.86632
GRK5	6	0.90772	0.9109	0.083333	0.50427	0.36235	0.65834
GRK6	6	-0.85604	-1.9771	0.14619	0.62156	0.048032	0.38734
GSG2	6	-0.27944	-1.0856	0.60552	0.89809	0.27766	0.65385
GSK3A	6	0.47893	0.77617	0.37742	0.82983	0.43765	0.69572
GSK3B	6	1.1719	1.1676	0.027304	0.30284	0.24298	0.65385
GUCY2D	6	1.1795	0.96967	0.026451	0.29808	0.33221	0.65385
GUCY2F	6	-0.44948	-0.7977	0.42463	0.84478	0.42504	0.68706
HCK	6	0.57919	1.078	0.28214	0.75859	0.28103	0.65385
HIPK1	6	-1.38	-2.8784	0.033276	0.34278	0.0039976	0.064772
HIPK2	6	0.076451	0.18656	0.90273	0.9719	0.852	0.91485
HIPK3	6	0.4528	0.91364	0.40415	0.84382	0.36091	0.65834
HIPK4	6	-0.41976	-1.0961	0.45307	0.85699	0.27305	0.65385
HUNK	6	0.25915	0.82887	0.64221	0.90368	0.40718	0.67625
ICK	6	-0.16077	-0.3681	0.74886	0.93803	0.7128	0.85192
IGF1R	6	0.10867	0.27852	0.8521	0.96458	0.78061	0.88026
IKBKB	6	-0.7073	-1.8049	0.21359	0.71456	0.071083	0.50016
IKBKE	6	-0.32742	-0.73687	0.55262	0.88318	0.4612	0.70719
ILK	6	0.84512	1.1028	0.11348	0.57163	0.27012	0.65385
INSR	6	-0.068135	-0.17721	0.88965	0.97119	0.85934	0.91865
INSRR	6	0.37295	0.85543	0.49829	0.87289	0.39231	0.66631
IRAK1	6	0.46864	1.0516	0.38709	0.83344	0.29298	0.65385
IRAK2	6	-0.57611	-1.7309	0.30717	0.78066	0.08347	0.54497
IRAK3	6	0.060023	0.18169	0.92634	0.97955	0.85583	0.91657
IRAK4	6	0.13696	0.43762	0.81257	0.95969	0.66166	0.82379
ITK	6	-0.81937	-1.5996	0.15956	0.63936	0.1097	0.62511
JAK1	12	0.59356	1.3745	0.12201	0.58209	0.16929	0.65385
JAK2	12	0.42165	1.1243	0.28129	0.75804	0.26087	0.65385
JAK3	12	-0.039351	-0.11955	0.89022	0.97119	0.90484	0.94573
KALRN	5	-0.29486	-0.68641	0.61206	0.89809	0.49245	0.72424
KDR	6	0.48501	0.92105	0.36889	0.82402	0.35702	0.65791
KIAA1804	6	-0.11133	-0.27514	0.82622	0.9606	0.78321	0.88098
KIT	6	0.0065009	0.02087	0.99545	0.99715	0.98335	0.99267
KSR1	6	-0.60309	-1.1017	0.28925	0.76506	0.2706	0.65385
KSR2	6	0.13693	0.38674	0.81286	0.9597	0.69895	0.84136
LATS1	6	0.25806	0.7805	0.64306	0.90368	0.4351	0.69429
LATS2	6	-1.1928	-2.6267	0.052901	0.41611	0.0086213	0.11396
LCK	6	-0.70821	-1.9806	0.21359	0.71456	0.047641	0.38596
LIMK1	6	0.13054	0.34142	0.8211	0.96016	0.73279	0.86242
LIMK2	6	0.75765	1.0199	0.157	0.63448	0.30777	0.65385
LMTK2	6	-0.037313	-0.078591	0.93601	0.98239	0.93736	0.96254
LMTK3	6	0.94044	1.0243	0.073663	0.48141	0.30571	0.65385
LRRK1	6	1.137	1.0133	0.033276	0.34278	0.31092	0.65385
LRRK2	6	-1.9285	-3.5936	0.0073948	0.14054	0.00032611	0.0079075
LTK	6	0.80231	1.1077	0.13453	0.61161	0.26799	0.65385
LYN	6	-0.90491	-1.8836	0.12372	0.58546	0.059621	0.44814
MAK	6	0.052412	0.1483	0.93601	0.98239	0.8821	0.93221
MAP2K1	6	1.1295	1.0679	0.033845	0.34278	0.28557	0.65385
MAP2K2	6	-0.74234	-1.6281	0.19568	0.69146	0.10349	0.61364
MAP2K3	6	-0.30121	-0.71162	0.58163	0.89379	0.4767	0.71672
MAP2K4	6	0.15582	0.51109	0.77787	0.94768	0.60929	0.7949
MAP2K5	6	-0.41717	-1.0924	0.45535	0.85699	0.27466	0.65385
MAP2K6	6	1.1868	0.92924	0.025597	0.29703	0.35277	0.656
MAP2K7	6	-0.0064221	-0.01599	0.97639	0.9911	0.98724	0.9946
MAP3K1	17	0.092221	0.47771	0.8083	0.95787	0.63286	0.80816
MAP3K10	6	-0.31371	-0.7845	0.56968	0.88983	0.43274	0.69223
MAP3K11	6	-0.078397	-0.27757	0.87315	0.96878	0.78134	0.88029
MAP3K12	6	-0.56267	-1.1283	0.31997	0.78892	0.2592	0.65385
MAP3K13	6	-0.408	-0.78712	0.46303	0.86037	0.43121	0.69156
MAP3K14	6	-1.053	-2.0007	0.081342	0.50088	0.04542	0.374
MAP3K2	6	-0.36295	-0.76553	0.5165	0.87625	0.44396	0.70029
MAP3K3	6	-0.57177	-1.0181	0.31115	0.78311	0.30864	0.65385
MAP3K4	6	0.28503	0.96086	0.60722	0.89809	0.33662	0.65426
MAP3K5	6	0.87397	1.1	0.097838	0.53571	0.27133	0.65385
MAP3K6	6	0.09528	0.38143	0.87372	0.96878	0.70288	0.84416
MAP3K7	6	0.048	0.10267	0.94255	0.9831	0.91822	0.9532
MAP3K8	6	0.78347	1.0881	0.14363	0.62156	0.27655	0.65385
MAP3K9	6	-0.32511	-0.59963	0.55489	0.88366	0.54875	0.7612
MAP4K1	6	0.26818	0.66837	0.62998	0.90081	0.5039	0.73109
MAP4K3	6	0.3256	1.3004	0.55233	0.88318	0.19348	0.65385
MAP4K4	6	-0.097966	-0.20882	0.84556	0.96315	0.83459	0.90548
MAP4K5	6	0.73968	1.2722	0.16752	0.65155	0.20331	0.65385
MAPK1	6	1.0506	1.1576	0.045222	0.38499	0.24701	0.65385
MAPK10	6	0.20592	0.41264	0.71416	0.9266	0.67987	0.8361
MAPK11	6	-0.39034	-1.2775	0.48407	0.86839	0.20142	0.65385
MAPK12	6	-1.5918	-3.1736	0.017349	0.24016	0.0015055	0.030248
MAPK13	6	-0.59847	-1.1839	0.29209	0.76506	0.23647	0.65385
MAPK14	6	1.3665	0.90748	0.0093857	0.16337	0.36415	0.65834
MAPK15	6	0.48377	1.0197	0.37088	0.82636	0.30787	0.65385
MAPK3	6	-1.157	-2.1774	0.057452	0.42887	0.029448	0.27247
MAPK6	6	0.19569	0.56555	0.72838	0.93161	0.5717	0.77448
MAPK7	6	0.81708	1.2025	0.12656	0.59492	0.22916	0.65385
MAPK8	6	0.48908	1.2012	0.36433	0.82033	0.22966	0.65385
MAPK9	6	0.43493	0.90502	0.42235	0.84478	0.36545	0.65894
MAPKAPK2	6	1.1824	0.97673	0.026451	0.29808	0.3287	0.65385
MAPKAPK3	6	-0.12889	-0.39354	0.79636	0.95303	0.69392	0.83951
MAPKAPK5	6	0.63283	0.96838	0.23891	0.73356	0.33286	0.65385
MARK1	6	0.44251	1.3085	0.41411	0.84478	0.19071	0.65385
MARK2	6	0.55592	1.4351	0.30176	0.77276	0.15127	0.65385
MARK3	6	0.031909	0.088539	0.96786	0.98982	0.92945	0.95907
MARK4	6	0.78389	0.963	0.14334	0.62156	0.33555	0.65426
MAST1	6	-0.27499	-0.66066	0.61177	0.89809	0.50883	0.73352
MAST2	6	0.71375	0.82462	0.18572	0.67809	0.40959	0.67802
MAST3	6	-0.80196	-1.9114	0.16553	0.64811	0.055951	0.4307
MAST4	6	0.20575	0.51284	0.71445	0.9266	0.60807	0.7947
MASTL	12	-0.34591	-0.97509	0.3686	0.82402	0.32952	0.65385
MATK	6	-0.34646	-0.84542	0.53299	0.8782	0.39788	0.66838
MELK	6	1.1314	1.1058	0.033845	0.34278	0.26881	0.65385
MERTK	6	0.14049	0.27641	0.80688	0.9578	0.78223	0.88067
MET	6	0.28779	0.48326	0.60353	0.89809	0.62891	0.80599
MINK1	6	-0.46939	-1.1426	0.40614	0.84478	0.25321	0.65385
MKNK1	6	0.11522	0.27882	0.8413	0.96315	0.78038	0.88026
MKNK2	6	0.40237	0.95961	0.45734	0.85699	0.33725	0.6544
MLKL	6	0.40096	1.3634	0.45933	0.85699	0.17275	0.65385
MOK	6	-0.28113	-0.93059	0.60353	0.89809	0.35207	0.656
MOS	6	-0.13651	-0.25915	0.78641	0.94854	0.79552	0.88475
MST1R	6	-0.43928	-1.0042	0.43629	0.84798	0.3153	0.65385
MTOR	6	-0.73023	-1.7333	0.20336	0.70443	0.08305	0.54377
MUSK	6	0.2991	0.88589	0.58703	0.89437	0.37568	0.66123
MYLK2	6	0.35003	0.8144	0.52162	0.87625	0.41542	0.68221
MYLK3	6	0.75815	0.92893	0.15671	0.63448	0.35292	0.656
MYLK4	6	-0.096311	-0.26007	0.84784	0.96317	0.79481	0.88475
MYO3A	6	-1.1	-2.2121	0.069397	0.46923	0.02696	0.25828
MYO3B	6	0.49155	1.0197	0.36291	0.82033	0.30786	0.65385
NEK1	6	-1.47	-2.0459	0.025313	0.2947	0.040765	0.34621
NEK10	6	0.56647	0.81138	0.29266	0.76506	0.41715	0.68345
NEK11	6	0.28056	0.57165	0.61433	0.89813	0.56756	0.77227
NEK2	6	0.20848	0.44821	0.71018	0.92621	0.654	0.81908
NEK3	6	0.24176	0.56343	0.6661	0.91205	0.57314	0.77464
NEK4	6	-0.15284	-0.43016	0.76195	0.943	0.66708	0.82849
NEK5	6	0.49601	0.80655	0.35694	0.81771	0.41993	0.6858
NEK6	6	0.35771	0.75131	0.51308	0.87625	0.45247	0.70371
NEK7	6	-0.29096	-0.84594	0.59158	0.89655	0.39758	0.66838
NEK8	6	-0.79391	-1.3086	0.16866	0.65308	0.19067	0.65385
NEK9	6	0.40305	0.85485	0.45705	0.85699	0.39264	0.66631
NIM1K	6	-0.7903	-1.7909	0.17065	0.65646	0.073305	0.5102
NLK	6	0.62661	1.0975	0.24118	0.73356	0.27241	0.65385
NPR1	6	-0.035595	-0.13597	0.93828	0.98248	0.89185	0.9388
NPR2	6	-0.19866	-0.44497	0.70165	0.92507	0.65634	0.82066
NRBP1	6	-0.37807	-0.89278	0.49602	0.872	0.37197	0.6612
NRBP2	6	-0.60376	-1.7125	0.28868	0.76488	0.086805	0.55392
NRK	6	-0.22565	-0.48243	0.66667	0.91205	0.6295	0.80631
NTRK1	6	-0.4182	-1.1216	0.45478	0.85699	0.26203	0.65385
NTRK2	6	-0.16121	-0.34875	0.74886	0.93803	0.72727	0.86062
NTRK3	6	0.10255	0.41923	0.86149	0.9665	0.67504	0.83426
NUAK1	6	-1.1599	-2.2628	0.056883	0.42827	0.02365	0.2339
NUAK2	6	0.68191	1.0226	0.20677	0.70858	0.30651	0.65385
OBSCN	12	-0.053663	-0.19111	0.86064	0.96616	0.84844	0.91372
OXSR1	6	0.53356	1.2185	0.32338	0.78958	0.22302	0.65385
PAK1	6	0.76579	1.1837	0.15301	0.6298	0.23652	0.65385
PAK2	6	-0.30604	-0.61714	0.57708	0.89225	0.53714	0.75333
PAK3	6	0.12183	0.40949	0.83191	0.9606	0.68218	0.8363
PAK4	6	0.39399	0.93241	0.46871	0.86283	0.35112	0.65563
PAK6	6	-0.33122	-0.94776	0.54835	0.88157	0.34325	0.65543
PAK7	6	-0.39123	-0.97199	0.48294	0.86839	0.33106	0.65385
PASK	6	0.34192	0.70145	0.53185	0.8782	0.48302	0.72151
PBK	6	-0.43678	-1.1865	0.43914	0.84983	0.23544	0.65385
PDGFRA	6	0.13884	0.40291	0.80973	0.95795	0.68702	0.83743
PDGFRB	6	0.54385	0.7862	0.31286	0.78329	0.43175	0.69183
PDIK1L	6	0.078913	0.22521	0.89932	0.9719	0.82181	0.89847
PDK1	5	0.6837	1.0931	0.24175	0.73368	0.27434	0.65385
PDK2	6	-0.38283	-0.90214	0.49204	0.87092	0.36698	0.65931
PDK3	6	-1.3131	-1.8837	0.039818	0.37302	0.059605	0.44814
PDK4	6	0.65296	0.98992	0.22611	0.72894	0.32221	0.65385
PDPK1	5	-4.6555	-8.3591	0.0036974	0.12102	6.3209e-17	1.852e-14
PHKG1	6	-0.66708	-1.6559	0.23976	0.73356	0.097736	0.59557
PHKG2	6	0.38119	0.7402	0.48606	0.86839	0.45918	0.70494
PIK3R4	6	-0.73453	-1.6851	0.20165	0.70158	0.091974	0.56963
PIM1	6	0.64734	0.86139	0.23066	0.73087	0.38902	0.66604
PIM2	6	-0.48603	-1.3854	0.38794	0.83344	0.16594	0.65385
PIM3	6	-0.43187	-1.0175	0.44283	0.85082	0.30893	0.65385
PINK1	6	-0.68529	-1.4092	0.22725	0.72968	0.15878	0.65385
PKMYT1	6	-4.3695	-5.2233	0.004835	0.12102	1.7574e-07	1.67e-05
PKN1	6	-0.16284	-0.38945	0.74602	0.93717	0.69694	0.84063
PKN2	6	0.56834	1.419	0.29124	0.76506	0.1559	0.65385
PKN3	6	0.52982	0.80804	0.32509	0.791	0.41907	0.68549
PLK1	6	-2.7054	-4.4367	0.0051195	0.12102	9.1345e-06	0.00044607
PLK2	6	0.92517	1.2772	0.077929	0.49104	0.20154	0.65385
PLK3	6	-0.29663	-0.55847	0.58532	0.89437	0.57652	0.77665
PLK4	6	-2.5112	-1.8592	0.0054039	0.12102	0.062999	0.46456
PNCK	6	-0.035668	-0.10358	0.93828	0.98248	0.9175	0.95301
POMK	4	-0.41608	-2.0221	0.5583	0.88623	0.043169	0.35883
PRKAA1	6	0.46794	1.0716	0.38766	0.83344	0.28392	0.65385
PRKAA2	6	1.3347	1.017	0.010523	0.17371	0.30915	0.65385
PRKACA	6	0.64399	1.0236	0.2318	0.7316	0.30603	0.65385
PRKACB	6	-0.31659	-0.98239	0.56542	0.8871	0.32591	0.65385
PRKACG	6	0.3327	0.66522	0.5401	0.87943	0.50591	0.73222
PRKCA	6	-0.090303	-0.22724	0.85751	0.96573	0.82024	0.89773
PRKCB	6	0.25844	0.51344	0.64306	0.90368	0.60764	0.7947
PRKCD	6	0.50964	0.75235	0.34158	0.80093	0.45184	0.70371
PRKCE	6	0.087266	0.2004	0.88481	0.97098	0.84117	0.90889
PRKCG	6	0.13281	0.2457	0.81911	0.96016	0.80591	0.89023
PRKCH	6	0.1316	0.51034	0.8194	0.96016	0.60981	0.795
PRKCI	6	-0.32496	-0.90383	0.55518	0.88366	0.36609	0.65921
PRKCQ	6	-0.11176	-0.36136	0.82594	0.9606	0.71783	0.8547
PRKCZ	6	0.60946	0.79725	0.25683	0.74587	0.42531	0.68706
PRKD1	6	0.20975	0.55706	0.70848	0.9261	0.57749	0.77735
PRKD2	6	0.42976	1.0626	0.42776	0.84478	0.28797	0.65385
PRKD3	6	-0.038106	-0.10123	0.93515	0.98239	0.91937	0.95354
PRKDC	6	-1.3836	-2.9162	0.033276	0.34278	0.0035431	0.059321
PRKG1	6	-0.26443	-0.70009	0.62315	0.90037	0.48387	0.72151
PRKG2	6	0.31436	0.73007	0.56485	0.8871	0.46535	0.71018
PRKX	6	0.049461	0.10678	0.93942	0.98248	0.91496	0.95206
PRKY	5	0.60168	0.93876	0.30148	0.77276	0.34785	0.65543
PRPF4B	6	-2.3593	-3.7161	0.0054039	0.12102	0.00020229	0.0055135
PSKH1	6	0.12373	0.30767	0.83049	0.9606	0.75833	0.86935
PSKH2	6	-0.028135	-0.05891	0.94795	0.98464	0.95302	0.9738
PTK2	6	-0.65682	-1.7779	0.24545	0.73657	0.07542	0.51391
PTK2B	6	0.13242	0.3114	0.81911	0.96016	0.7555	0.86811
PTK6	6	0.016711	0.043	0.98749	0.99314	0.9657	0.98105
PTK7	6	-0.040007	-0.16362	0.93203	0.98143	0.87003	0.92507
RAF1	6	-0.076708	-0.30363	0.87628	0.97009	0.76141	0.87089
RET	6	0.34514	0.63187	0.52673	0.8782	0.52747	0.74675
