Gene	sgRNA	Ts3|beta	Ts3|z	Ts3|p-value	Ts3|fdr	Ts3|wald-p-value	Ts3|wald-fdr
MME	6	0.11518	0.9558	0.29454	0.65217	0.33917	0.53954
UBC	4	-1.0848	-2.3746	0.0051224	0.056426	0.01757	0.14735
TTF1	12	-1.6164	-5.9988	0	0	1.9877e-09	4.6566e-07
RNF19B	16	0.026671	0.32886	0.39442	0.74078	0.74227	0.84248
CDYL2	6	0.19015	1.3211	0.11212	0.40245	0.18647	0.38704
DOT1L	12	-0.27591	-2.9246	0.16135	0.49048	0.0034486	0.049665
CUL3	16	-0.3552	-2.9301	0.035287	0.20392	0.0033881	0.048995
CPA6	6	-0.022039	-0.44286	0.85287	0.95537	0.65787	0.78099
ARAF	6	0.092411	0.64958	0.37763	0.72952	0.51596	0.69615
CDK12	6	-0.25907	-1.0263	0.33865	0.69222	0.30474	0.50516
NAALADL2	12	0.17382	2.0746	0.041264	0.22799	0.038024	0.22844
PCSK4	6	-0.12624	-0.98499	0.71799	0.8985	0.32463	0.52366
KMT2C	67	0	0	0.34661	0.6992	1	1
ZNF264	6	0.11132	1.0724	0.3082	0.66138	0.28354	0.4861
KLF6	6	-0.35284	-2.1644	0.18839	0.52581	0.030433	0.20559
ZNF555	6	0.090678	1.408	0.38446	0.73344	0.15913	0.35573
MLLT10	6	-0.27554	-1.4193	0.3062	0.65972	0.15582	0.35274
CAPN14	6	0.0049652	0.054977	0.73392	0.90459	0.95616	0.97843
LTK	6	-0.10479	-1.1669	0.80279	0.93472	0.24324	0.44703
FBXW9	14	-0.13014	-1.8152	0.61298	0.85245	0.069492	0.27258
USP13	6	0.055992	0.7987	0.51736	0.80728	0.42446	0.61312
PROZ	6	-0.015857	-0.15012	0.82356	0.94144	0.88067	0.93467
ZSCAN22	6	0.21285	1.4498	0.078543	0.32624	0.1471	0.34307
YBX3	4	-0.016377	-0.097569	0.87934	0.96774	0.92227	0.95878
CDKL2	6	0.10419	1.4455	0.33267	0.68886	0.14832	0.34356
NFATC2	6	0.092392	1.2035	0.37792	0.72967	0.22876	0.43129
CYLD	6	0.27806	1.8456	0.023904	0.16406	0.064945	0.27258
VPS11	13	-0.22908	-1.6806	0.24986	0.60219	0.092833	0.29004
TGIF2	6	-0.056208	-0.56257	0.99459	0.99857	0.57373	0.72379
PCSK6	6	0.059229	0.47592	0.50484	0.80018	0.63413	0.76271
SHH	6	-0.18917	-1.4338	0.51423	0.80543	0.15164	0.34772
FGR	6	-0.18522	-1.9017	0.52561	0.81044	0.057204	0.26976
SMN1	6	-0.44924	-2.1251	0.098179	0.37582	0.033582	0.2139
ZNF257	6	0.35963	1.9348	0.0039841	0.047297	0.053021	0.26442
TRIM33	27	-0.12073	-2.0487	0.57484	0.84062	0.040489	0.23666
BRWD3	17	0.2273	3.0215	0.0011383	0.017857	0.0025155	0.039113
IKBKE	5	0.24751	0.99327	0.072567	0.31365	0.32058	0.52105
neg3	1	0.35279	0.59271	0.23791	0.58873	0.55337	0.71307
NR1I2	6	0.015393	0.23859	0.68469	0.88488	0.81142	0.88969
ZNF587	6	0.22239	1.9489	0.066875	0.30051	0.051312	0.26204
PMS1	7	0.17854	1.767	0.10586	0.38994	0.077224	0.27804
GGTLC2	6	-0.66092	-1.9463	0.020205	0.147	0.051621	0.26251
ZKSCAN8	6	0.22046	1.9987	0.068014	0.3033	0.045642	0.25178
DCAF16	7	0.13542	0.86601	0.19949	0.54383	0.38648	0.57964
KDM2A	42	0	0	0.34661	0.6992	1	1
NEK7	6	0.07746	1.2436	0.43455	0.76772	0.21363	0.41558
PCGF5	6	0.057806	0.87436	0.50939	0.80359	0.38192	0.576
RNF217	13	0.23564	2.444	0.0062607	0.065672	0.014526	0.13224
MMP27	6	-0.059958	-0.55589	0.98976	0.99771	0.57829	0.72472
TRIM50	8	0.11044	1.2401	0.23392	0.58464	0.21492	0.41634
KCNC4	6	-0.031408	-0.19481	0.89271	0.97061	0.84554	0.91214
GATA1	6	0.16197	1.1643	0.17018	0.49917	0.24431	0.44791
ZMIZ1	14	0.00075681	0.01365	0.5885	0.84421	0.98911	0.9962
HIVEP3	6	0.2757	1.7896	0.024189	0.16441	0.073517	0.27607
ZMYND8	20	0.087821	1.917	0.092772	0.36465	0.055234	0.26696
HABP2	6	-0.12066	-0.76582	0.73847	0.90671	0.44378	0.63212
TBX21	7	-0.29217	-2.4484	0.24189	0.59358	0.014349	0.13131
ZNF140	6	0.19655	1.1145	0.10273	0.38527	0.26505	0.4678
CSF1R	6	0.14092	0.84075	0.22652	0.57681	0.40049	0.59181
CFLAR	6	-0.19659	-1.3022	0.49175	0.79048	0.19284	0.39552
POU3F1	6	0.0063128	0.16448	0.72795	0.90261	0.86935	0.9277
CHD1L	13	-0.12425	-1.6675	0.66022	0.87651	0.095409	0.29275
MEIS1	5	0.23664	1.7033	0.082527	0.33798	0.088515	0.28649
SMAD4	5	-0.23442	-1.7878	0.41292	0.75104	0.073809	0.27607
USP48	6	-0.053276	-0.58325	0.98236	0.99453	0.55973	0.7169
SIRT6	10	-0.18681	-2.0961	0.42174	0.75818	0.036077	0.22238
SEBOX	7	-0.098462	-0.79849	0.81047	0.93623	0.42458	0.61312
CUX1	6	0.066715	0.53173	0.4761	0.78449	0.59491	0.73352
ZNF780A	6	0.32692	1.9299	0.0088219	0.083333	0.053624	0.26503
GUCY2D	6	-0.083319	-1.1452	0.88902	0.96868	0.25213	0.45494
LHX1	6	-0.044444	-0.35378	0.94878	0.98814	0.72351	0.82956
KDM5C	19	0.23384	3.0668	0.00056915	0.01	0.0021638	0.034866
MEOX1	6	-0.14012	-1.0578	0.66875	0.87728	0.29013	0.49136
USP17L20	6	-1.505	-4.3841	0	0	1.1646e-05	0.00071796
USP17L21	6	-1.1107	-3.2399	0	0	0.0011955	0.023339
USP17L24	6	-1.343	-3.9455	0	0	7.9625e-05	0.0028845
USP17L25	6	-1.343	-3.9455	0	0	7.9625e-05	0.0028845
USP17L26	6	-1.343	-3.9455	0	0	7.9625e-05	0.0028845
USP17L5	6	-1.3463	-3.8558	0	0	0.00011537	0.0038247
ZNF501	6	0.12493	1.5744	0.26722	0.61898	0.11539	0.31072
POU3F3	6	-0.10513	-0.96138	0.80108	0.93431	0.33636	0.53678
ZNF396	9	0.017085	0.090166	0.58765	0.84389	0.92816	0.96097
BARHL1	6	0.030362	0.31693	0.62066	0.85669	0.7513	0.84781
PSMB4	5	-1.8445	-4.0168	0	0	5.8985e-05	0.0024385
ATRX	13	-0.11513	-1.3981	0.70689	0.89565	0.16209	0.35845
TRIM41	10	0.11098	0.93967	0.18184	0.51491	0.34739	0.54761
CDH1	16	-0.018056	-0.26814	0.67018	0.87789	0.78859	0.87362
ZNF777	5	-0.033652	-0.37156	0.93312	0.98451	0.71022	0.81961
TMPRSS15	6	0.14044	1.8414	0.22795	0.57792	0.065565	0.27258
TBX4	7	0.042581	0.52498	0.53187	0.8158	0.5996	0.73771
IMMP1L	6	0.32245	1.6588	0.010529	0.095116	0.097158	0.29293
SMARCA4	13	-0.93751	-3.8897	0	0	0.00010037	0.0034244
ZNF645	6	0.38365	1.8649	0.001992	0.027237	0.062199	0.27258
WSB2	21	0.12161	2.094	0.034718	0.20333	0.036262	0.22238
IRX6	6	-0.35024	-1.4207	0.19124	0.53024	0.15541	0.35229
SFMBT1	23	0.041192	0.79318	0.23108	0.58226	0.42767	0.61592
neg29	1	0.26767	0.61985	0.38105	0.73169	0.53536	0.70615
PRSS37	6	-0.1221	-1.4699	0.73364	0.90459	0.14158	0.33814
SMARCA5	6	-0.73124	-1.8015	0.010814	0.097436	0.071628	0.27464
ZNF836	6	0.25103	2.004	0.044109	0.23994	0.045069	0.25059
EPHA8	6	-0.018747	-0.25965	0.84007	0.95103	0.79513	0.87809
VAX1	6	-0.12755	-0.78108	0.71485	0.89825	0.43475	0.62381
TFAM	7	-0.92811	-3.1147	0.0028458	0.0369	0.0018415	0.031974
CAD	30	-1.2695	-7.9043	0.00085373	0.014019	2.6945e-15	4.7343e-12
CAMKK1	6	0.071831	0.57748	0.45475	0.77573	0.56362	0.71889
C1R	6	-0.038045	-0.72196	0.9152	0.97841	0.47032	0.65766
UNKL	8	-0.088827	-0.87829	0.86853	0.96278	0.37979	0.57401
ZNF230	6	0.038575	0.36472	0.58423	0.84383	0.71532	0.82306
KLF8	5	0.19999	1.5184	0.12408	0.42495	0.12892	0.32638
HP	6	0.2009	1.4245	0.096187	0.37143	0.1543	0.35073
UBE2L6	7	-0.26273	-1.8402	0.2971	0.65253	0.065744	0.27258
TEAD1	7	-0.17715	-1.0125	0.51423	0.80543	0.31128	0.51138
GSX1	6	0.064836	1.0846	0.48378	0.78449	0.2781	0.48046
BCL6B	12	-0.047517	-0.61103	0.89698	0.97256	0.54118	0.70839
CELA1	6	-0.26518	-1.6598	0.32612	0.68112	0.096962	0.29293
SENP5	6	0.0079082	0.088119	0.72112	0.89986	0.92978	0.96209
PRKAA1	6	-0.14122	-0.95483	0.66591	0.87692	0.33966	0.54008
PKN2	6	-0.24694	-2.2079	0.36596	0.72004	0.027252	0.19484
ADAM2	6	-0.0035638	-0.054238	0.77205	0.92157	0.95675	0.97843
NFIA	7	0.21634	1.9614	0.0572	0.2761	0.049831	0.25981
TDRD1	21	0.10633	1.5176	0.054923	0.26971	0.12912	0.32665
HDAC5	6	0.080987	0.78149	0.4226	0.75881	0.43451	0.62373
ZNF441	6	0.30381	1.7869	0.014513	0.11833	0.073954	0.27607
KDM5D	25	0.30563	3.6033	0	0	0.00031423	0.0081793
PHRF1	15	-0.16374	-2.7534	0.44138	0.77086	0.0058978	0.075638
ZFAT	7	-0.39505	-2.5014	0.10842	0.39605	0.012372	0.12144
ADAM18	6	0.20673	1.3289	0.088503	0.35421	0.18387	0.38525
ELF3	6	-0.14115	-1.9889	0.66591	0.87692	0.046714	0.25443
KMT2D	56	0	0	0.34661	0.6992	1	1
JMJD1C	6	-0.26171	-1.5459	0.33238	0.68886	0.12212	0.31929
COPS5	6	-1.0598	-2.5845	0.00028458	0.0052083	0.0097508	0.10775
ZNF619	6	0.21697	1.9219	0.072282	0.31281	0.054617	0.26583
FAM105A	6	0.09412	1.1659	0.37279	0.72616	0.24365	0.44746
SOCS2	11	0.22166	1.8431	0.01309	0.10979	0.065308	0.27258
PCAF	5	0.34506	1.7446	0.016221	0.12752	0.081059	0.28155
PARP9	12	0.050181	0.7378	0.36824	0.7217	0.46063	0.64929
RHBDD2	6	-0.16822	-1.949	0.5774	0.84086	0.05129	0.26204
SREBF1	6	-0.1203	-1.0299	0.73904	0.90681	0.30303	0.50348
ZNF541	13	0.15945	1.7725	0.044678	0.24196	0.076317	0.27733
ZNF33B	6	0.055804	0.67495	0.5185	0.80807	0.49971	0.68432
RAB40C	18	0.04903	0.81531	0.25697	0.60972	0.41489	0.60565
TOX	6	0.20525	1.9229	0.090495	0.35892	0.054492	0.26583
MDM2	9	-0.91048	-2.9709	0.00028458	0.0052083	0.0029691	0.044209
FOXO4	6	0.24265	1.7289	0.050085	0.25581	0.083824	0.28461
ZBTB12	11	-0.22795	-2.0366	0.28486	0.6413	0.041686	0.24053
CDK9	11	-1.2768	-4.4053	0	0	1.0564e-05	0.0006629
ZIC5	7	0.0062053	0.095274	0.69579	0.88844	0.9241	0.95878
ADAM12	6	-0.083445	-0.88341	0.88873	0.96868	0.37702	0.57148
TBX1	4	-0.11312	-0.66598	0.7749	0.92157	0.50542	0.68866
ZNF431	4	0.17486	1.4716	0.23563	0.58711	0.14114	0.33814
CYHR1	11	-0.003327	-0.040372	0.65168	0.87371	0.9678	0.98546
SIRT1	7	0.013279	0.1196	0.65766	0.87651	0.9048	0.94912
USP8	6	-0.44707	-1.9236	0.10046	0.38121	0.054404	0.26583
KBTBD7	6	-0.027767	-0.19922	0.87849	0.96774	0.84209	0.91015
TOX3	6	0.30619	1.7078	0.012521	0.10602	0.087671	0.28649
ZNF614	6	0.11789	1.0185	0.28884	0.6465	0.30845	0.50887
ZSCAN20	19	0.048304	0.58872	0.23364	0.58464	0.55605	0.71443
RNF40	12	-1.0463	-4.296	0	0	1.7387e-05	0.0010016
T	7	0.013096	0.21314	0.65851	0.87651	0.83122	0.90486
DCAF1	22	-0.85346	-4.669	0	0	3.0274e-06	0.0002416
HMGXB3	6	0.072769	0.97261	0.45162	0.77388	0.33075	0.53062
ARIH2	14	-0.0017366	-0.031736	0.60558	0.84894	0.97468	0.98904
GSC	6	0.14731	1.1371	0.2103	0.55976	0.25549	0.45853
NAALAD2	12	0.21535	2.4587	0.011952	0.10219	0.013943	0.12901
ZNF214	6	0.31934	1.9549	0.011098	0.098985	0.050598	0.26129
USP50	6	-0.20229	-1.3607	0.4778	0.78449	0.1736	0.37219
FBXW8	17	-0.063446	-1.1052	0.98179	0.99452	0.26908	0.47184
neg48	1	0.45502	0.56125	0.1218	0.42043	0.57463	0.724
SMG1	6	-0.80809	-2.4182	0.0068298	0.069767	0.015597	0.13806
DIDO1	6	-0.64318	-2.3495	0.024189	0.16441	0.018796	0.15477
BRPF3	22	0.075709	1.9219	0.10529	0.38988	0.054618	0.26583
L3MBTL1	24	-0.093125	-1.9877	0.78742	0.92821	0.046846	0.25443
ZNF763	5	0.16663	1.4182	0.2012	0.54595	0.15614	0.35306
PSKH1	6	-0.21329	-1.8234	0.44422	0.77086	0.068248	0.27258
CGRRF1	6	-0.13259	-1.1484	0.69493	0.88836	0.25081	0.45314
ATG4B	6	0.11564	1.0907	0.29368	0.65215	0.27539	0.47836
ENDOU	5	-0.26886	-2.3949	0.3432	0.69832	0.016625	0.14249
FGFR1	6	0.024046	0.16003	0.64798	0.87241	0.87286	0.93037
SIX2	6	0.012585	0.11588	0.69949	0.8913	0.90775	0.95035
ADCK1	6	0.016362	0.19738	0.67985	0.8827	0.84353	0.91121
ZNF10	6	0.17624	1.5729	0.14001	0.45698	0.11575	0.31084
PHF8	11	-0.17661	-1.2762	0.44024	0.77086	0.20188	0.40525
ZNF484	6	-0.16362	-1.4654	0.59391	0.84768	0.1428	0.33886
PCSK2	6	-0.02071	-0.75074	0.8469	0.95262	0.45281	0.6429
RPL23A	3	-1.9383	-2.4673	0.00028458	0.0052083	0.013614	0.12799
SCAF11	8	0.17917	1.2699	0.088788	0.35495	0.20413	0.40595
SIAH2	12	0.018432	0.19499	0.51309	0.80543	0.8454	0.91214
TSC22D2	5	-0.18745	-1.4764	0.52817	0.81368	0.13984	0.33656
DPP6	6	-0.057907	-0.63019	0.99744	0.99886	0.52857	0.70331
STAT4	7	0.083861	0.86667	0.36056	0.71316	0.38612	0.57935
ZNF626	5	0.45803	1.6404	0.0017075	0.024096	0.10092	0.29713
PEX12	9	-0.027178	-0.26285	0.8136	0.93658	0.79267	0.87587
ABHD12	13	0.17251	2.8188	0.032442	0.19689	0.004821	0.063928
ZNF32	6	0.26508	1.3561	0.031303	0.19298	0.17507	0.37404
PIAS1	16	-0.35757	-3.4508	0.034149	0.20202	0.00055898	0.012755
UBR7	6	-0.16063	-1.368	0.5996	0.84795	0.17131	0.36912
ZNF98	6	-0.013673	-0.19688	0.81218	0.93635	0.84392	0.91135
OLIG1	6	0.073226	0.73845	0.44991	0.77311	0.46024	0.64911
CAPN11	6	0.051024	0.5588	0.535	0.81727	0.5763	0.72403
GAN	6	-0.26917	-1.3276	0.31759	0.67309	0.1843	0.38572
ZNF491	6	0.049984	0.42127	0.54069	0.81932	0.67356	0.79186
PHF7	18	0.11646	1.6632	0.060615	0.28514	0.096266	0.29293
DTX3	12	-0.11151	-1.3888	0.72994	0.90295	0.16488	0.36149
SOHLH2	7	0.29303	1.9083	0.011952	0.10219	0.056353	0.26869
ASB9	9	0.34623	2.3038	0.0014229	0.021008	0.021234	0.16713
HERC3	14	0.029372	0.53836	0.42316	0.75945	0.59033	0.73095
ZNF407	7	-0.60597	-2.1248	0.020774	0.14959	0.033601	0.2139
SOX8	5	-0.23723	-1.6729	0.40609	0.74712	0.094356	0.29229
MUL1	11	-0.14356	-1.3717	0.57883	0.84189	0.17015	0.36816
TULP1	8	-0.25163	-2.7351	0.29824	0.65337	0.0062357	0.078821
ABHD12B	12	-0.039722	-0.54234	0.84775	0.95298	0.58758	0.72903
HOXD4	6	0.12713	1.6022	0.26124	0.61467	0.10911	0.30429
ZNF641	6	-0.019557	-0.32293	0.8432	0.95262	0.74675	0.84587
ZBTB2	11	-0.43725	-3.1167	0.027604	0.17963	0.001829	0.031974
KCTD21	6	-0.066329	-0.55234	0.96528	0.99155	0.58072	0.72507
MYLIP	10	0.25366	2.356	0.0076836	0.075843	0.018473	0.15274
RORA	6	0.051318	0.94526	0.53358	0.81628	0.34453	0.5451
HSFX2	6	0.064755	0.87846	0.48378	0.78449	0.37969	0.57401
ARID3B	6	-0.25878	-1.3708	0.33921	0.69222	0.17043	0.36855
IDE	6	-0.11897	-0.71252	0.7436	0.90887	0.47615	0.66291
HTRA2	12	-0.59165	-3.6331	0.0025612	0.033835	0.00028	0.007454
TRAF6	16	0.054682	0.75286	0.26153	0.61467	0.45154	0.64135
SPSB2	14	-0.058511	-1.0453	0.96414	0.99155	0.29586	0.49745
ASB16	20	-0.22247	-2.8643	0.18071	0.51292	0.0041792	0.057784
PRMT9	5	-0.12777	-1.5213	0.70831	0.89565	0.12819	0.32571
USP47	6	0.10488	1.7676	0.32954	0.68561	0.077119	0.27804
AMBRA1	10	0.43487	2.2395	0	0	0.025122	0.18546
FOXO3	6	-0.053055	-0.77642	0.98122	0.99423	0.4375	0.62615
PIAS3	19	-0.14465	-2.1333	0.48122	0.78449	0.032898	0.21192
SMAD5	6	0.15085	1.2463	0.2012	0.54595	0.21267	0.41541
RIPK1	6	0.075288	0.52452	0.44081	0.77086	0.59992	0.73771
ZNF28	6	0.146	1.4574	0.21343	0.56306	0.14499	0.34106
ZBTB17	14	-1.4316	-5.4227	0	0	5.8694e-08	9.8215e-06
FOXQ1	6	0.0032776	0.052954	0.73933	0.90681	0.95777	0.97883
DPF1	12	-0.013556	-0.15885	0.68839	0.88612	0.87379	0.93101
APEH	6	-0.084153	-0.61823	0.88589	0.96868	0.53642	0.70646
ZNF75D	6	0.1488	1.7567	0.20632	0.55471	0.078965	0.2799
MAP3K11	6	-0.1449	-0.89103	0.65538	0.87633	0.37291	0.56781
UBE2NL	6	0.1594	1.1601	0.17814	0.50769	0.24599	0.44951
EPHA4	6	0.35385	1.5353	0.0045532	0.051282	0.12472	0.32084
VRK3	6	0.11416	0.88535	0.29767	0.65253	0.37597	0.57045
SMAD1	6	0.22916	1.493	0.060899	0.28533	0.13544	0.33398
HDAC4	5	0.073408	1.27	0.49374	0.79151	0.20407	0.40595
KDM8	11	-1.1273	-4.7979	0	0	1.6034e-06	0.00016098
ZNF716	5	0.37139	1.5455	0.010245	0.093995	0.12224	0.31929
SOCS4	13	0.10665	1.0874	0.13603	0.44841	0.27688	0.47952
IRX4	5	0.014024	0.15191	0.72368	0.90081	0.87926	0.93402
BAZ2B	18	0.11374	2.1465	0.065168	0.29663	0.03183	0.20829
ADAM33	6	-0.18207	-1.2781	0.53586	0.81727	0.2012	0.40493
MMP17	6	-0.25423	-2.0275	0.35259	0.70558	0.042616	0.2443
TMPRSS4	6	0.086544	1.4381	0.39983	0.74299	0.15041	0.34681
RNPEP	6	0.080182	1.0387	0.42516	0.76031	0.29896	0.50069
SETD1A	6	-1.9596	-4.2051	0	0	2.6093e-05	0.0013685
RAPSN	13	-0.062589	-1.3308	0.98463	0.9954	0.18326	0.3847
FOXP2	6	-0.01855	-0.2663	0.8395	0.951	0.79001	0.87447
FBXW2	14	0.02193	0.33575	0.46471	0.78363	0.73706	0.83871
ZNF708	6	0.35769	1.8749	0.0039841	0.047297	0.0608	0.27258
PSKH2	6	-0.013298	-0.14598	0.80962	0.93623	0.88394	0.93679
BAP1	6	-0.96065	-3.4601	0.0028458	0.0369	0.00053997	0.012483
CREBL2	7	0.25073	1.9349	0.030165	0.18962	0.053005	0.26442
MIER3	6	0.42199	1.814	0.0014229	0.021008	0.06968	0.27258
ASB2	19	-0.097369	-1.249	0.77177	0.92157	0.21165	0.41481
ZNF749	6	0.28734	1.7224	0.020205	0.147	0.084997	0.28609
SPPL2B	12	-0.03111	-0.39296	0.79254	0.92957	0.69435	0.80804
CCIN	6	-0.030089	-0.5171	0.88617	0.96868	0.60509	0.7419
HMX2	6	0.089606	0.63132	0.38902	0.73684	0.52783	0.70331
ZNF331	6	0.068092	1.0361	0.46813	0.78445	0.30017	0.50151
MTF2	17	-0.010492	-0.14082	0.60046	0.84819	0.88801	0.93973
VSX1	6	0.086832	1.1441	0.39841	0.74298	0.25259	0.45494
GZMM	6	-0.35011	-2.5765	0.19124	0.53024	0.0099807	0.10892
PHKG1	6	-0.057511	-0.60335	0.99972	1	0.54627	0.7092
INSM2	6	-0.095501	-1.0444	0.84035	0.95105	0.29632	0.49773
ASB5	12	0.030686	0.71431	0.45304	0.77394	0.47503	0.66188
neg7	1	0.37008	0.5873	0.21571	0.56694	0.557	0.71487
NR0B1	6	0.12924	0.89162	0.25669	0.60972	0.3726	0.56781
NCOR2	18	-1.1405	-5.7389	0	0	9.5304e-09	1.8605e-06
UBE2E1	7	-0.025815	-0.31622	0.84576	0.95262	0.75183	0.84814
RXRG	7	0.022033	0.51653	0.62237	0.85697	0.60548	0.74212
SMARCC1	8	-0.020518	-0.23915	0.79937	0.93431	0.81099	0.88969
TMPRSS11D	6	0.011694	0.095235	0.70347	0.89339	0.92413	0.95878
IVNS1ABP	6	0.21935	1.5368	0.070006	0.30673	0.12434	0.32056
KLHL2	6	0.24454	1.9487	0.047809	0.24742	0.051326	0.26204
TFE3	6	0.26212	1.8316	0.035003	0.20364	0.067012	0.27258
DCAF6	10	0.20921	1.9013	0.025043	0.16794	0.057269	0.26976
NEURL2	19	0.016069	0.21318	0.38987	0.73684	0.83118	0.90486
USP11	12	-0.033329	-0.68282	0.80791	0.93623	0.49472	0.67988
TDRD9	4	0.25132	1.4671	0.091633	0.3622	0.14236	0.33839
STK17B	6	0.067474	0.60792	0.47183	0.78449	0.54324	0.7084
ZNF34	6	0.06263	0.88894	0.49345	0.79142	0.37403	0.56856
LAP3	6	0.17721	1.9144	0.13859	0.45472	0.055573	0.26696
FBXO39	6	0.079022	0.87354	0.42943	0.76366	0.38237	0.57606
ZNF184	6	0.23954	1.5452	0.053216	0.26638	0.12231	0.31929
PLAT	6	0.0473	0.49897	0.55065	0.82363	0.6178	0.75132
ZBTB16	12	0.027062	0.44036	0.47097	0.78449	0.65968	0.78156
PRSS27	5	-0.24102	-1.3759	0.39869	0.74298	0.16885	0.36679
SEC11A	12	0.053391	1.1389	0.35344	0.70608	0.25475	0.45776
ASH1L	24	-0.081656	-1.9037	0.88418	0.96868	0.056955	0.26976
ZNF490	6	0.25927	1.4048	0.035857	0.20488	0.16008	0.3567
ARNTL2	6	-0.26268	-1.7434	0.32897	0.68524	0.081257	0.28155
MACROD1	6	-0.12287	-1.4096	0.73022	0.90295	0.15864	0.35573
LHX2	6	-0.098564	-1.442	0.82897	0.94639	0.14931	0.34495
BTRC	15	-0.078334	-1.032	0.91833	0.97907	0.30209	0.50263
ZNF19	6	0.10236	0.86728	0.33893	0.69222	0.38579	0.5791
DDR2	5	0.18357	1.2941	0.15851	0.48649	0.19564	0.39763
NFXL1	15	-0.16223	-2.9782	0.44878	0.77228	0.0028999	0.043363
NUAK1	6	-0.20628	-1.1446	0.46585	0.78363	0.2524	0.45494
FBXO18	16	0.11598	1.5375	0.075413	0.31966	0.12417	0.32056
TRAF3	11	0.49786	2.3212	0	0	0.020278	0.16231
MGRN1	11	-0.42836	-3.1635	0.031873	0.19512	0.0015588	0.028278
HOXC6	6	-0.26156	-2.0527	0.33267	0.68886	0.040099	0.23524
ZNF99	5	0.37588	1.6895	0.009391	0.087302	0.091129	0.28649
SOX21	6	0.12658	1.2051	0.26238	0.61467	0.22815	0.43129
TDRD6	47	0	0	0.34661	0.6992	1	1
PHIP	16	0.089773	1.6072	0.13688	0.4508	0.10801	0.30313
ZNF585B	6	0.25733	1.4811	0.037849	0.21417	0.13858	0.33656
KDM4B	33	-0.089488	-1.7938	0.79909	0.93431	0.072844	0.27607
DYRK1A	6	-0.10798	-0.96531	0.7897	0.92881	0.33439	0.53508
ZBTB45	12	-0.5387	-2.8097	0.0062607	0.065672	0.0049592	0.065025
DPYSL3	6	0.13164	1.8267	0.25157	0.60507	0.06774	0.27258
ZNF285	6	0.26243	1.4089	0.034718	0.20333	0.15885	0.35573
ZNF575	6	-0.21266	-1.5831	0.44678	0.77228	0.11341	0.30742
RNF103	10	0.18348	1.8943	0.044963	0.24196	0.058191	0.26979
SPEG	12	-0.0010565	-0.010485	0.61952	0.85669	0.99163	0.99703
RBCK1	14	-0.057468	-1.1581	0.95618	0.98853	0.24681	0.44961
STAT1	7	-0.087433	-1.0691	0.85287	0.95537	0.28504	0.48704
CHD1	12	-0.90595	-3.6933	0.00028458	0.0052083	0.00022134	0.0064401
NCOA1	6	-0.03779	-0.33874	0.91377	0.97837	0.7348	0.83752
TRIM45	16	-0.18048	-3.09	0.36084	0.71316	0.0020015	0.033333
RPL9	4	-2.8015	-4.7009	0	0	2.5896e-06	0.00023117
ZNF417	6	0.11247	1.1637	0.30393	0.65888	0.24454	0.44803
RNF223	10	-0.2625	-2.6209	0.23421	0.58493	0.0087688	0.10037
USP15	6	-0.268	-1.4711	0.32043	0.67485	0.14126	0.33814
SUB1	7	-0.34811	-1.9756	0.15595	0.4841	0.048195	0.25506
HOXD8	6	0.0084987	0.13535	0.71742	0.89843	0.89233	0.94157
USP30	6	-0.090309	-0.7437	0.86283	0.96132	0.45706	0.64684
PRSS3	6	0.12425	1.0631	0.26978	0.62327	0.28773	0.49025
THAP11	6	-1.1797	-3.6003	0	0	0.00031783	0.0082122
ZNF473	6	-0.055241	-0.51572	0.99032	0.99799	0.60605	0.74256
ZNF224	6	-0.084876	-1.1575	0.88304	0.96868	0.24708	0.44969
CDK13	6	0.27335	1.8117	0.025043	0.16794	0.070031	0.27258
ZNF37A	5	0.14617	1.5623	0.24986	0.60219	0.11822	0.31329
MTA3	18	0.072072	0.95751	0.16961	0.49917	0.33831	0.53866
CUL2	14	-0.94133	-4.2276	0	0	2.3618e-05	0.0012768
ZBTB38	12	0.021932	0.3609	0.49915	0.79367	0.71818	0.82581
ZNF195	6	0.2959	1.7719	0.017359	0.13407	0.076413	0.27739
THAP3	6	-0.20066	-1.2035	0.4815	0.78449	0.22878	0.43129
PBRM1	49	0	0	0.34661	0.6992	1	1
ZXDA	6	0.074518	0.80297	0.44365	0.77086	0.42199	0.6115
USP26	12	0.20119	2.2124	0.019067	0.14105	0.026941	0.1941
ZNF536	7	0.063806	1.0621	0.43995	0.77086	0.28821	0.49025
ENPEP	6	0.042841	0.54132	0.56744	0.83431	0.58829	0.72918
ZNF354C	6	0.14668	1.2436	0.21201	0.56184	0.21365	0.41558
ZNF699	6	-0.47592	-2.4863	0.079397	0.32824	0.012909	0.12379
ACVR1	6	-0.015837	-0.16952	0.82356	0.94144	0.86539	0.92431
RNF17	41	0	0	0.34661	0.6992	1	1
ZNF92	5	0.29561	1.5848	0.033011	0.19829	0.11301	0.30742
DCAF15	11	-0.54082	-3.0511	0.0085373	0.082192	0.0022801	0.036092
ARID5B	6	-0.064647	-0.77924	0.97353	0.99246	0.43584	0.62461
RNF149	10	-0.23054	-2.2422	0.30734	0.66138	0.02495	0.18458
ZNF281	6	0.16458	1.5703	0.16505	0.49194	0.11635	0.31099
UBE2T	8	-0.31885	-2.7381	0.17501	0.50493	0.0061805	0.078689
ZFP30	6	0.15974	1.6139	0.17729	0.50769	0.10655	0.30126
