Gene	sgRNA	Ts13|beta	Ts13|z	Ts13|p-value	Ts13|fdr	Ts13|wald-p-value	Ts13|wald-fdr
CAMK1D	6	-0.031812	-0.55862	0.95978	0.98709	0.57642	0.77553
KCND1	6	0.18704	1.8366	0.12236	0.53028	0.066274	0.37417
ZNF610	6	0.1828	1.6385	0.13234	0.5537	0.10133	0.39168
ZNF75A	6	0.096132	1.2533	0.37621	0.78982	0.21009	0.49635
FBXL7	22	0.1237	2.3325	0.03223	0.25566	0.019675	0.23304
FBXL14	20	0.03229	0.40609	0.35368	0.77938	0.68468	0.84551
SOX5	5	0.066503	0.92156	0.5445	0.87448	0.35676	0.63483
HOXD12	6	-0.12052	-1.8993	0.62635	0.90557	0.057525	0.36592
NR2E1	6	0.12694	1.2167	0.26954	0.721	0.22373	0.511
ZNF141	6	0.18607	1.8636	0.12436	0.53423	0.062374	0.37206
KCTD6	6	0.17048	1.464	0.15687	0.60307	0.14319	0.43468
PRDM5	6	0.15475	1.2932	0.18682	0.63654	0.19595	0.48681
PHF19	18	0.12419	1.4424	0.058186	0.36559	0.14919	0.44257
43528	13	0.035554	0.43997	0.45151	0.82277	0.65996	0.83022
IRF1	6	0.2146	1.0094	0.079293	0.43302	0.31277	0.59464
EPHA3	6	0.078287	0.55159	0.43839	0.82184	0.58123	0.77808
MMP3	6	-0.036714	-0.81775	0.98488	0.99253	0.4135	0.68287
USP42	6	-0.072786	-0.50563	0.83286	0.96497	0.61312	0.79359
ABHD12B	12	-0.0015416	-0.031791	0.70308	0.93487	0.97464	0.99233
NEK8	6	-0.10175	-0.23631	0.70622	0.93592	0.81319	0.91322
KCTD19	12	0.006159	0.07687	0.65488	0.91657	0.93873	0.97315
CUL7	12	0.08906	0.80203	0.21706	0.66842	0.42254	0.68839
CAPN10	6	-0.067472	-0.61283	0.8591	0.96511	0.53999	0.76401
MYLK3	6	-0.14834	-0.95021	0.52852	0.86954	0.342	0.62066
JOSD1	6	-0.020752	-0.25688	0.90987	0.97883	0.79727	0.90402
NFAT5	6	0.045141	0.39002	0.58272	0.89262	0.69652	0.85177
KAT5	6	-1.0629	-2.7497	0	0	0.0059657	0.10671
FOXP1	5	0.093445	1.0993	0.43668	0.82135	0.27163	0.5604
EPHB1	6	0.09208	0.90844	0.38705	0.79683	0.36365	0.64013
MEF2A	5	-0.23167	-1.3965	0.33143	0.77173	0.16257	0.45597
ZNF581	6	0.0038143	0.034702	0.79064	0.9541	0.97232	0.99227
ZNF536	7	-0.011156	-0.10332	0.83856	0.96504	0.91771	0.9667
TFAM	7	-0.65088	-2.6888	0.0051341	0.072581	0.007171	0.12029
PTK2B	6	0.019702	0.24323	0.70821	0.93592	0.80782	0.91025
TRIM22	10	0.079832	1.4141	0.30462	0.75563	0.15732	0.45124
PAK7	6	0.12689	1.0429	0.26954	0.721	0.29698	0.57968
CREB3L2	6	-0.054972	-0.53185	0.92014	0.97907	0.59483	0.78519
CELA2B	6	0.082533	0.84286	0.4247	0.81043	0.39931	0.67242
MAPK1	6	-0.73132	-3.0674	0.0031375	0.048458	0.0021592	0.052208
CTSB	6	0.076012	1.053	0.44381	0.82184	0.29232	0.57545
KCNA2	6	0.22185	1.6292	0.071877	0.41176	0.10326	0.39423
WHSC1L1	20	0.080296	1.156	0.13263	0.55423	0.24766	0.54005
ZSCAN32	6	-0.010327	-0.12298	0.85824	0.96511	0.90213	0.95786
LNPEP	6	0.37392	1.6035	0.0039932	0.058577	0.10882	0.39832
FOXO1	6	0.16473	1.2841	0.16771	0.61715	0.19912	0.48853
neg67	1	0.30756	0.60755	0.33371	0.77192	0.54348	0.76459
CTSH	6	0.018493	0.19452	0.71563	0.94035	0.84577	0.92985
ZNF444	6	0.24396	1.71	0.049914	0.33397	0.087266	0.38068
RLIM	4	-0.10162	-1.0263	0.71905	0.94035	0.30476	0.58708
ZNRF4	12	-0.011101	-0.14529	0.76954	0.95025	0.88448	0.95269
ZNF749	6	0.032742	0.55423	0.63948	0.91324	0.57942	0.77744
RPL23A	3	-1.3667	-2.2018	0.0014261	0.026042	0.027678	0.27559
ZNF772	8	0.12006	1.3092	0.21477	0.66637	0.19046	0.48214
HMGXB4	6	-0.52237	-2.5408	0.024529	0.21772	0.011061	0.16091
PROP1	6	0.18844	1.6923	0.12037	0.5275	0.090591	0.38585
EP300	21	-0.33221	-4.2443	0.0094124	0.11186	2.1925e-05	0.0024362
NEDD4L	14	-0.026612	-0.51436	0.85653	0.96511	0.607	0.79172
CDK11A	6	-0.35639	-1.1796	0.1158	0.52207	0.23816	0.52814
CCIN	6	0.18948	1.5524	0.11808	0.52207	0.12056	0.41018
SCMH1	12	0.24448	2.5832	0.006275	0.083333	0.0097878	0.14791
FXR2	6	-0.2262	-1.3119	0.31346	0.75845	0.18956	0.48096
MMP26	6	0.092737	1.0584	0.38562	0.79683	0.28988	0.57354
LRSAM1	12	-0.098854	-0.88521	0.66515	0.92247	0.37604	0.65069
ATAD2	6	-0.15912	-1.2396	0.49344	0.8477	0.21513	0.50107
E2F8	7	0.26858	1.6421	0.018825	0.18378	0.10057	0.39168
HOXB13	6	-0.043162	-0.65173	0.97832	0.99191	0.51458	0.75262
RNF166	10	-0.19438	-1.9275	0.28637	0.73607	0.053912	0.35798
E2F6	6	-0.22144	-1.7078	0.32345	0.76518	0.087668	0.38068
ZNF333	6	0.06184	0.66166	0.50314	0.853	0.50819	0.75004
FOXO4	6	0.2462	1.6218	0.047633	0.32302	0.10484	0.39524
ZBTB41	13	0.08775	0.86835	0.19367	0.6444	0.38521	0.65751
ZNF564	6	0.072928	0.58642	0.45665	0.82441	0.55759	0.76782
ZNF7	6	-0.022624	-0.23319	0.91985	0.97907	0.81561	0.91397
TMPRSS7	6	-0.26426	-2.4087	0.2356	0.68508	0.016009	0.2059
DPRX	6	0.05584	0.56775	0.53565	0.87268	0.5702	0.77226
FERD3L	6	0.33404	1.9173	0.0079863	0.099644	0.055206	0.36028
TUB	8	-0.056869	-0.75471	0.91871	0.97907	0.45042	0.71063
WNK3	6	0.13114	0.93825	0.25328	0.70087	0.34811	0.62718
MXD4	6	0.14357	1.1425	0.21278	0.6637	0.25325	0.5438
PHF7	14	0.064231	0.74877	0.28095	0.73077	0.45399	0.71345
POU5F1	4	-0.18015	-1.3661	0.47946	0.83656	0.1719	0.46665
DPP3	6	0.013249	0.14262	0.74273	0.94638	0.88659	0.95325
PEX12	9	-0.083444	-1.1779	0.76098	0.94881	0.23882	0.52882
LMTK3	6	-0.17462	-1.116	0.44723	0.82184	0.26443	0.55478
RNF182	9	0.10231	1.7514	0.24786	0.6952	0.079877	0.3755
DESI2	6	-0.071034	-0.64752	0.84084	0.96504	0.51729	0.75342
KLHL40	6	0.087414	0.63962	0.40588	0.79989	0.52242	0.75471
CRAMP1	6	-0.88038	-3.4905	0.00057045	0.011905	0.00048212	0.018874
ZKSCAN3	6	0.23061	1.7583	0.061894	0.37871	0.078702	0.37469
LIN28A	5	-0.01434	-0.20897	0.91871	0.97907	0.83447	0.92368
UBE2T	8	-0.39537	-2.202	0.043069	0.30769	0.027665	0.27559
EGR4	6	-0.12101	-1.154	0.62379	0.90455	0.2485	0.54014
BLMH	6	-0.1936	-1.5713	0.39247	0.79711	0.11611	0.40748
JMJD8	6	-0.3506	-2.3023	0.11922	0.52579	0.021321	0.24509
CCNF	21	-0.11688	-1.3025	0.47975	0.83656	0.19274	0.4844
ZNF433	6	0.22097	1.8457	0.073303	0.416	0.064941	0.37264
ASB2	19	0.11627	1.4489	0.057045	0.36101	0.14738	0.4405
ZNF771	6	0.071191	0.98608	0.46378	0.82938	0.32409	0.60678
MSL3	6	0.25907	1.9309	0.040217	0.29747	0.053499	0.35721
PRSS16	6	0.11451	1.3739	0.3109	0.75812	0.16947	0.4642
ZNF558	6	0.11998	1.3634	0.29007	0.74017	0.17275	0.46696
FBXW7	16	0.29733	2.9305	0	0	0.0033842	0.072127
RXRG	7	-0.028395	-0.51076	0.92698	0.97921	0.60952	0.792
CNOT4	10	-0.18687	-2.3848	0.3109	0.75812	0.017087	0.21266
LCOR	6	0.01949	0.49525	0.70964	0.93677	0.62042	0.79824
DCAF8	15	-0.056756	-0.33703	0.92327	0.97918	0.73609	0.87394
FBXL19	22	-0.32483	-3.8285	0.0079863	0.099644	0.00012891	0.008107
RORA	6	-0.07199	-0.76284	0.83714	0.96504	0.44556	0.70877
ATG4A	6	0.033076	0.42192	0.63862	0.91313	0.67308	0.83949
PYGO2	6	0.38813	1.7585	0.0028523	0.044843	0.078669	0.37469
SMURF1	14	-0.082313	-1.1094	0.75043	0.94671	0.26725	0.5563
TRIM15	12	-0.070999	-0.60903	0.82972	0.96261	0.54251	0.76459
RNF112	11	0.1386	1.6066	0.10268	0.4878	0.10813	0.39832
EGR2	6	0.043568	0.41346	0.58899	0.89355	0.67927	0.84272
PIAS3	7	0.12529	0.9824	0.23474	0.68508	0.3259	0.60842
PHF14	15	0.074218	0.39891	0.22647	0.67884	0.68996	0.84758
UBTFL1	6	0.12567	1.5687	0.27581	0.72543	0.11671	0.40879
ZNF549	6	0.0018252	0.018574	0.80034	0.9541	0.98518	0.99463
CBLL1	6	-0.021875	-0.16514	0.91757	0.97907	0.86883	0.94453
TAOK3	6	0.28399	1.4755	0.025385	0.22139	0.14009	0.43253
ZNF571	6	0.085331	0.979	0.41529	0.8062	0.32758	0.60847
ROCK1	6	-0.059414	-0.86291	0.90217	0.97684	0.38819	0.66131
EPHX1	6	-0.050245	-0.36675	0.94067	0.98213	0.7138	0.86233
STK31	12	0.26205	2.2213	0.0037079	0.055794	0.026332	0.26916
SPPL2A	12	0.053497	1.1601	0.37422	0.78894	0.246	0.53882
UNK	9	-0.074361	-0.57527	0.81517	0.95619	0.56511	0.77066
NFE2	6	-0.085059	-0.60153	0.78152	0.95304	0.54748	0.76505
PRRX1	6	0.24378	1.6858	0.049914	0.33397	0.09184	0.38585
CTSD	6	0.03726	0.4965	0.61666	0.90365	0.61955	0.79785
EPHA1	6	0.12573	0.85178	0.27581	0.72543	0.39434	0.66597
SREBF2	6	0.061	0.5657	0.5077	0.85427	0.5716	0.77226
ZNF841	6	0.053899	0.92845	0.5425	0.87339	0.35318	0.63058
ECT2L	10	0.051513	0.48989	0.43297	0.81657	0.62421	0.80103
FBXO39	6	0.10862	1.4931	0.33343	0.77192	0.1354	0.42886
AURKA	8	-1.0759	-2.9652	0	0	0.003025	0.067551
ARID4B	12	-0.16816	-2.385	0.34027	0.77417	0.017079	0.21266
GGT5	8	-0.017787	-0.25955	0.86766	0.96737	0.79521	0.90402
ZKSCAN4	6	0.031566	0.60366	0.64489	0.91404	0.54607	0.76459
USP25	6	-0.23372	-1.9542	0.29606	0.74892	0.050679	0.35458
ZXDB	6	0.30526	1.6041	0.016828	0.17052	0.10869	0.39832
neg36	1	0.27868	0.61646	0.38677	0.79683	0.53759	0.76246
ZNF426	6	-0.084743	-0.96777	0.78294	0.95346	0.33316	0.61322
ZNF80	6	0.11719	1.2369	0.3012	0.75231	0.21611	0.50134
ZBTB37	12	0.017932	0.40024	0.57701	0.8904	0.68898	0.84669
ADAMTS15	6	0.023626	0.32371	0.68739	0.92871	0.74615	0.87756
PADI4	8	-0.049773	-0.64119	0.95807	0.9862	0.5214	0.75471
neg4	1	0.26694	0.62025	0.40588	0.79989	0.53509	0.76125
HOXA4	6	0.036953	0.29567	0.61922	0.90365	0.76748	0.88866
E2F1	6	-0.062578	-0.94276	0.88591	0.97005	0.34581	0.62527
HIPK3	8	0.29315	1.8177	0.0091272	0.11034	0.069112	0.37469
KDM5C	19	0.18633	3.1525	0.0042784	0.062241	0.0016188	0.041127
ZNF543	6	0.059161	0.48352	0.51626	0.85945	0.62873	0.80431
PHEX	6	0.20632	1.8111	0.088135	0.45124	0.070126	0.37469
ZNF646	6	-0.092058	-0.93288	0.75071	0.94671	0.35088	0.63019
SIRT5	6	0.094964	1.1411	0.37906	0.79013	0.25382	0.54441
ZNF573	6	0.094953	1.2848	0.37906	0.79013	0.19886	0.48824
NR3C2	6	0.099707	1.6357	0.36509	0.78489	0.10189	0.39257
MAP4K3	6	0.16905	1.2753	0.15916	0.60521	0.2022	0.49162
BIRC8	9	0.19778	2.2028	0.039646	0.29512	0.027607	0.27559
TRIM44	6	0.021161	0.31169	0.69966	0.93376	0.75528	0.88294
CNBP	4	-0.11133	-1.2229	0.6854	0.92744	0.22136	0.50792
DTX3L	11	0.14489	2.1045	0.090416	0.45546	0.035333	0.32046
SNAPC4	18	-1.3665	-6.2503	0	0	4.0955e-10	4.7863e-07
RNF121	10	-0.064596	-0.72857	0.85853	0.96511	0.46626	0.72068
ANAPC5	12	-1.0171	-3.8259	0	0	0.00013032	0.008107
TMPRSS13	6	-0.19605	-1.7858	0.38762	0.79707	0.074131	0.37469
UBE2QL1	7	0.10895	0.84087	0.28751	0.7365	0.40042	0.67268
RNF138	11	0.11417	1.6321	0.16343	0.60952	0.10266	0.39356
RNASEL	6	-0.13233	-1.0975	0.583	0.89262	0.27241	0.56114
MLX	6	-0.15528	-1.4034	0.50314	0.853	0.16048	0.45302
KDM1A	10	-0.1877	-1.7951	0.30747	0.75755	0.072641	0.37469
KDM2B	32	-0.11595	-2.0443	0.39218	0.79711	0.040922	0.33443
RNPEPL1	6	0.22657	0.86895	0.067028	0.39898	0.38487	0.65741
ZNF781	6	0.20643	1.5667	0.088135	0.45124	0.11718	0.40892
ING1	6	0.11356	0.80404	0.31631	0.7622	0.42138	0.68839
SBK1	6	-0.03244	-0.51028	0.96349	0.98803	0.60986	0.792
SMYD1	4	0.055671	0.47058	0.65716	0.9172	0.63794	0.81148
VRK1	6	-0.79755	-2.2007	0.0011409	0.021505	0.027757	0.27559
ZIM2	3	0.061976	0.89216	0.67313	0.92374	0.3723	0.64867
FEV	6	-0.026888	-0.2617	0.93839	0.98183	0.79355	0.90389
ZIC2	6	0.29632	1.4354	0.020251	0.19086	0.15117	0.44519
NFIA	7	0.18301	1.7118	0.10125	0.48299	0.086925	0.38068
SPG7	6	-0.0058401	-0.05684	0.83799	0.96504	0.95467	0.98222
RPS6KA6	12	0.13763	1.501	0.083856	0.44344	0.13334	0.42531
FAM105B	6	0.054087	1.1334	0.54136	0.87339	0.25706	0.5479
HACE1	12	0.14499	0.27126	0.06931	0.405	0.78619	0.89749
DPP6	6	0.11549	0.8359	0.30776	0.75772	0.40321	0.67606
MTF1	6	0.25268	1.3455	0.043639	0.30785	0.17846	0.47131
FOXN1	6	-0.28149	-2.1413	0.20508	0.65662	0.032251	0.30314
ZNF337	6	0.14301	1.2595	0.21477	0.66637	0.20786	0.49509
GATA3	6	0.1966	2.0399	0.10354	0.48856	0.041365	0.33649
TIE1	6	0.041836	0.52137	0.59669	0.89655	0.60211	0.78915
CPO	6	-0.045969	-0.44649	0.96463	0.98803	0.65524	0.82748
DCUN1D2	9	0.13753	1.7203	0.13634	0.56302	0.085385	0.38004
ZNF282	6	0.095586	1.3316	0.37764	0.78988	0.183	0.47594
ID1	6	-0.26064	-1.8773	0.24187	0.68831	0.060477	0.37206
HHEX	6	-0.086006	-0.82897	0.77581	0.95077	0.40712	0.67808
PBX3	6	0.15852	1.6794	0.17912	0.62989	0.093065	0.38634
SRC	6	-0.092552	-0.81577	0.74758	0.94671	0.41463	0.68335
MDM4	10	-0.74131	-3.956	0	0	7.6209e-05	0.0063617
NEK5	6	0.11562	0.2292	0.30719	0.75738	0.81871	0.91439
VENTX	6	0.064536	0.88172	0.49087	0.84737	0.37793	0.65207
ZCWPW2	12	0.046937	0.43756	0.40816	0.80034	0.66171	0.83123
DCAF6	10	0.031296	0.55851	0.53423	0.87268	0.5765	0.77553
JUN	6	-0.0065731	-0.090451	0.84199	0.96504	0.92793	0.96967
FOXP4	6	0.058926	0.5152	0.51711	0.85965	0.60641	0.79172
USP53	12	0.1277	1.9485	0.10839	0.50531	0.051361	0.35458
ABHD4	6	0.14846	1.7154	0.19966	0.64635	0.086273	0.38068
MMP25	6	0.034556	0.4834	0.6312	0.90883	0.62881	0.80431
ZNF532	8	-0.10536	-1.2465	0.67741	0.92439	0.2126	0.49865
KLHL41	6	0.04207	0.35964	0.59612	0.89655	0.71912	0.86566
JMJD6	4	-0.34039	-2.0016	0.20422	0.65508	0.045329	0.347
ZFP1	6	0.0044728	0.17426	0.78779	0.9541	0.86166	0.93936
ZNF84	6	-0.050978	-0.54917	0.93839	0.98183	0.58289	0.77941
RC3H2	9	0.050955	0.75182	0.46748	0.82938	0.45216	0.71216
ATF5	6	0.099287	1.084	0.36566	0.78489	0.27836	0.56444
F11	6	0.084468	1.6398	0.41728	0.80795	0.10105	0.39168
USP17L3	5	-0.072361	-0.3487	0.82944	0.9626	0.72732	0.86974
HELLS	6	-0.095338	-0.56085	0.73531	0.94583	0.5749	0.77436
43529	9	-0.11673	-2.0692	0.59612	0.89655	0.038523	0.3314
PARP9	12	0.14509	2.1965	0.06931	0.405	0.02806	0.27712
MMP21	6	0.15009	0.28817	0.19595	0.64507	0.77321	0.89167
HOXA5	6	0.039725	0.50953	0.60439	0.89941	0.61038	0.792
NEUROG2	6	0.23936	1.6321	0.052767	0.34133	0.10266	0.39356
MEOX1	6	-0.12478	-0.96082	0.6138	0.90268	0.33664	0.61617
CUL5	11	0.24056	2.7615	0.0068454	0.088561	0.0057535	0.10485
TRIM27	12	0.052765	0.50224	0.37849	0.78988	0.6155	0.79482
DPP7	6	-0.11238	-0.9402	0.65859	0.91809	0.34711	0.62634
TRHDE	3	0.08228	1.1402	0.60011	0.89655	0.25419	0.54441
ZBTB22	6	0.15339	1.5892	0.19025	0.64258	0.11202	0.40198
FOXD2	6	0.084067	0.39433	0.419	0.80937	0.69333	0.85001
LRRK1	6	0.24372	1.4705	0.049914	0.33397	0.14142	0.43468
CHD2	12	0.076382	1.3862	0.26127	0.71229	0.1657	0.46069
ASB15	16	0.13706	1.8304	0.05077	0.33648	0.06719	0.37469
EBF4	6	0.15075	1.6349	0.19481	0.6444	0.10208	0.39285
neg78	1	0.41349	0.57424	0.19566	0.64474	0.5658	0.77066
neg94	1	0.37587	0.58578	0.23645	0.68508	0.55802	0.76782
ASB9	9	0.12191	1.6962	0.1777	0.62967	0.089849	0.38557
ZNF572	6	0.014537	0.30636	0.73588	0.94583	0.75933	0.88534
MITF	6	0.11358	1.6112	0.31603	0.76204	0.10715	0.39832
FBXW2	14	0.11934	1.9411	0.099829	0.48093	0.052241	0.35458
KLHL6	6	-0.17207	-1.4491	0.45265	0.82356	0.14731	0.4405
KDM4D	6	0.1078	1.3821	0.33628	0.77314	0.16693	0.46229
PRMT6	3	0.16646	0.78103	0.34227	0.77448	0.43478	0.70053
ZNF124	6	0.20162	2.0353	0.09441	0.46165	0.041821	0.33863
MUM1	6	-0.1593	-0.65202	0.4923	0.8477	0.51439	0.75262
RNF186	11	0.07372	1.0005	0.30918	0.75812	0.31708	0.60026
TRIM64	4	-0.0029871	-0.025846	0.90331	0.97687	0.97938	0.9924
ZNF746	6	0.15332	1.0375	0.19025	0.64258	0.29948	0.58268
PAX2	6	-0.15719	-1.5536	0.49914	0.85158	0.12029	0.41018
IRF6	6	-0.14034	-1.2955	0.5559	0.87991	0.19513	0.48623
HOXD3	6	-0.10436	-0.88989	0.69424	0.93127	0.37353	0.64908
OMA1	6	0.11175	1.861	0.32288	0.76518	0.062748	0.37206
MIXL1	6	0.13208	1.419	0.25071	0.69817	0.15591	0.45124
NIM1K	6	-0.062386	-0.42744	0.88677	0.97005	0.66906	0.83692
PATZ1	13	-0.15603	-2.4209	0.36708	0.78489	0.015482	0.20263
TFCP2	7	-0.088326	-1.0844	0.74986	0.94671	0.2782	0.56444
ZNF44	6	-0.012467	-0.11243	0.87108	0.96737	0.91048	0.96236
CTSS	6	0.0095703	0.11126	0.76127	0.94881	0.91141	0.96305
neg13	1	-0.062102	-0.73309	0.84256	0.96504	0.4635	0.71936
SH3RF1	10	-0.20018	-1.5235	0.27068	0.721	0.12763	0.41897
AXL	6	0.087974	0.67119	0.40445	0.79989	0.5021	0.74904
EPHB3	6	0.098754	0.80841	0.36737	0.78489	0.41885	0.6866
CIT	6	-0.011711	-0.12395	0.86623	0.9672	0.90135	0.95777
TRIM6	4	0.073074	0.75798	0.5773	0.89045	0.44846	0.71063
FBXO24	9	-0.17629	-1.739	0.36423	0.78488	0.082034	0.37695
BRD8	6	-0.62859	-2.893	0.0096977	0.11486	0.0038155	0.077844
HNF4A	6	0.27196	1.8209	0.03109	0.24943	0.068621	0.37469
PSMA5	5	-0.84103	-2.0552	0.0019966	0.034826	0.039857	0.33443
CPD	18	-0.37004	-3.9085	0.0065602	0.086142	9.2884e-05	0.0067784
HIC2	12	0.16627	2.3373	0.043354	0.30769	0.019426	0.23166
PRSS37	6	-0.018464	-0.20224	0.89989	0.97527	0.83973	0.92669
NR2C1	6	-0.036692	-0.38074	0.98488	0.99253	0.7034	0.8557
PSMB10	6	0.064248	0.39686	0.49173	0.8477	0.69147	0.84914
ZNF300	6	0.061082	0.42705	0.50742	0.85427	0.66934	0.83692
ZNF574	6	-0.52615	-2.1069	0.024244	0.21772	0.035124	0.32046
USP10	6	-0.12606	-0.73916	0.60696	0.89992	0.45981	0.71707
RNF13	9	0.11061	1.2218	0.21677	0.66842	0.22178	0.50854
FBXO4	12	-0.10061	-0.49151	0.6563	0.9171	0.62306	0.80067
ZNF600	6	-0.11855	-1.709	0.63377	0.90917	0.087446	0.38068
STK11	6	-0.12156	-0.27814	0.62037	0.90365	0.78091	0.89619
ZNF112	6	0.11796	1.2796	0.29778	0.74892	0.2007	0.49004
SOCS5	8	0.024104	0.27761	0.6332	0.90917	0.78131	0.89636
OTUD7B	6	0.0084252	0.093726	0.7664	0.94915	0.92533	0.96871
MYF6	6	0.20633	1.6007	0.088135	0.45124	0.10944	0.39864
NPAS2	6	0.073002	0.6041	0.45665	0.82441	0.54577	0.76459
SALL2	6	0.087565	1.209	0.40559	0.79989	0.22665	0.51399
MAP3K6	6	0.063828	0.28565	0.49373	0.8477	0.77515	0.8925
ZNF770	6	-0.12508	-0.86927	0.61266	0.90252	0.3847	0.65741
ATF1	6	0.32362	1.7616	0.012265	0.13782	0.078129	0.37469
GSC	6	0.31709	1.7848	0.013406	0.14734	0.074292	0.37469
ZNF267	6	-0.092648	-0.87535	0.74758	0.94671	0.38139	0.65514
TCF3	6	0.29789	1.9067	0.019395	0.18378	0.056553	0.36248
CBX4	6	0.086727	0.55189	0.40958	0.80089	0.58102	0.77808
neg56	1	0.2264	0.63346	0.48032	0.83656	0.52643	0.75611
SMURF2	10	-0.098765	-1.1719	0.668	0.92277	0.24123	0.53159
FOXP3	6	0.19647	1.2139	0.10354	0.48856	0.22478	0.51195
ULK2	6	-0.0097413	-0.09174	0.85482	0.96511	0.9269	0.96967
FBXO42	13	-0.40021	-3.5109	0.011124	0.12704	0.00044662	0.018281
RNF10	12	0.075734	0.91834	0.2644	0.71473	0.35844	0.63566
FBXW8	17	-0.05341	-0.75707	0.95522	0.98619	0.44901	0.71063
ADAMTS20	6	0.18252	1.9383	0.1332	0.55529	0.05259	0.35458
ZNF808	6	0.2469	0.28448	0.047062	0.3229	0.77604	0.89317
ABHD17B	6	0.018604	0.23894	0.71449	0.93961	0.81115	0.91168
ABL1	6	-0.039652	-0.5747	0.99886	0.99914	0.5655	0.77066
KCNA10	6	0.28487	1.451	0.0251	0.21945	0.14678	0.44023
ADCK1	6	0.32727	1.3795	0.011694	0.13269	0.16774	0.46343
ZNF684	6	-0.14164	-1.9301	0.55163	0.87789	0.053592	0.35721
ZNF629	6	-0.036295	-0.40512	0.98289	0.99251	0.68539	0.84552
RNFT1	8	-0.017217	-0.23971	0.86423	0.96651	0.81055	0.91151
HMBOX1	6	0.27838	1.7943	0.027952	0.23501	0.072759	0.37469
KLF2	6	-0.05434	-0.5699	0.92356	0.97918	0.56875	0.77226
IRF2	6	0.13138	1.9162	0.25328	0.70087	0.055345	0.36028
AHR	6	-0.045553	-0.40205	0.9672	0.98863	0.68765	0.8463
USP6	6	-0.24013	-1.8704	0.28123	0.73077	0.061427	0.37206
ZNF530	6	0.12083	0.93036	0.28779	0.7365	0.35219	0.63058
SPOP	6	-0.12387	-0.90601	0.61495	0.90293	0.36493	0.64075
WDTC1	18	-0.0068233	-0.13136	0.66914	0.9229	0.89549	0.95658
MTF2	17	0.11414	2.1739	0.080434	0.43492	0.029714	0.28938
PWWP2A	6	-0.0534	-0.46395	0.9267	0.9792	0.64268	0.81517
HAT1	11	-0.056277	-0.72052	0.9344	0.98084	0.47121	0.72426
ZNF154	6	0.16972	1.3118	0.1583	0.60521	0.18958	0.48096
GMCL1	6	-0.17573	-1.7882	0.44438	0.82184	0.073745	0.37469
CTSZ	6	0.0093538	0.26615	0.76241	0.94915	0.79013	0.90146
TDRD1	21	0.095499	1.5958	0.086708	0.45124	0.11053	0.39868
MAP2K4	6	0.18579	1.3008	0.12493	0.5348	0.19331	0.4844
RNF175	9	0.092318	1.0824	0.28779	0.7365	0.27906	0.56521
PDK1	5	-0.062287	-0.28097	0.86851	0.96737	0.77873	0.89551
DLX4	6	0.092589	1.3064	0.3862	0.79683	0.19143	0.48337
DCAF10	15	-0.018901	-0.29238	0.80861	0.95519	0.77	0.88967
CREM	6	0.14528	1.9597	0.20878	0.65768	0.05003	0.35435
CDK13	6	-0.10097	-0.75629	0.71078	0.93719	0.44947	0.71063
STAT2	6	0.092105	1.242	0.38705	0.79683	0.21425	0.50011
CERS3	6	0.049151	0.7643	0.56446	0.88546	0.44469	0.70802
ZNF98	6	0.033573	0.57251	0.63691	0.91217	0.56698	0.77167
SGK2	6	0.073256	0.53472	0.45493	0.82395	0.59284	0.78492
NEUROD4	6	0.14347	1.3571	0.21306	0.664	0.17475	0.46876
ADAM22	6	-0.0029289	-0.027115	0.81974	0.95736	0.97837	0.9924
PRKY	5	0.19359	1.3062	0.14946	0.59142	0.1915	0.48337
ZNF419	6	0.24406	2.0427	0.049914	0.33397	0.041083	0.33497
USP9X	6	-0.64773	-2.772	0.008842	0.10764	0.0055718	0.10336
ZNF367	5	0.15894	1.0468	0.22875	0.67966	0.29519	0.57883
PRMT9	5	-0.007407	-0.19611	0.88448	0.97005	0.84453	0.92935
ZNF805	6	0.2848	1.6745	0.0251	0.21945	0.09403	0.38785
PRSS22	6	-0.011626	-0.22633	0.8648	0.96653	0.82095	0.91547
ADAM19	6	0.15688	1.3778	0.1834	0.63281	0.16825	0.46376
ZBTB10	9	0.015665	0.21358	0.64062	0.91404	0.83087	0.92259
PHRF1	11	-0.10992	-1.1323	0.61723	0.90365	0.25752	0.54853
CPVL	6	0.05187	0.87263	0.54991	0.87789	0.38286	0.65595
PHOX2A	6	-0.0032831	-0.047076	0.82173	0.95876	0.96245	0.98752
NR1D2	1	0.11601	0.67078	0.72561	0.94187	0.50236	0.74904
HDAC3	6	-1.3294	-3.8113	0	0	0.00013826	0.008216
PRSS2	6	0.0085938	0.075233	0.7664	0.94915	0.94003	0.97421
RNF222	9	-0.16046	-2.0675	0.41101	0.80145	0.038691	0.3314
DCAF16	7	0.058458	0.63029	0.49373	0.8477	0.52851	0.75878
PTF1A	6	0.12644	1.6401	0.27268	0.72226	0.10099	0.39168
HERC6	14	0.060664	0.96622	0.29863	0.74946	0.33393	0.61365
CDKL2	6	0.057599	0.38203	0.52596	0.86954	0.70244	0.85542
OVOL2	3	0.024769	0.55122	0.81631	0.95623	0.58148	0.77812
GCN5	6	-0.73208	-2.8502	0.0031375	0.048458	0.0043692	0.086059
ARID4A	18	0.18162	2.561	0.008842	0.10764	0.010438	0.15377
CAPN2	6	0.0342	0.49632	0.6332	0.90917	0.61967	0.79785
