Gene	sgRNA	Ts13|beta	Ts13|z	Ts13|p-value	Ts13|fdr	Ts13|wald-p-value	Ts13|wald-fdr
TMPRSS11B	6	0.034548	0.41622	0.55961	0.831	0.67725	0.7914
ZNF212	6	0.1311	1.1524	0.1563	0.48325	0.24918	0.45292
PBX1	7	0.038867	0.31812	0.48517	0.77778	0.7504	0.84246
NFATC3	6	0.049811	0.66388	0.47547	0.76927	0.50677	0.68005
EN1	6	-0.012817	-0.13428	0.80348	0.94403	0.89318	0.94039
PBRM1	49	0	0	0.26497	0.61442	1	1
CUL3	16	-1.2292	-5.6932	0	0	1.2467e-08	3.3623e-06
NR2E3	6	0.010463	0.33972	0.68254	0.88926	0.73407	0.83155
ZIC5	7	-0.015551	-0.21092	0.7858	0.93421	0.83295	0.89994
HSFX2	6	0.06827	1.3894	0.38876	0.70674	0.16472	0.35729
DPP8	5	0.11521	1.3911	0.249	0.60399	0.16421	0.35729
PRSS36	17	-0.17389	-2.1847	0.2972	0.63848	0.028913	0.20141
neg40	1	0.30189	0.60883	0.21592	0.57523	0.54264	0.69383
KCNA6	6	0.10001	1.1262	0.26013	0.61126	0.26009	0.46407
KDM4A	31	0.039067	1.0481	0.10582	0.40022	0.29459	0.49546
MEP1A	6	-0.021642	-0.23842	0.84626	0.95926	0.81155	0.88832
ADNP	6	0.061016	1.7535	0.42384	0.73492	0.079509	0.26778
ZNF639	5	0.18764	1.6761	0.07587	0.33885	0.093716	0.28083
LONP2	6	-0.044834	-0.69408	0.96435	0.99004	0.48763	0.66562
ZBTB20	11	-0.10521	-1.6856	0.7336	0.91792	0.091866	0.28007
HSF1	7	-0.70734	-3.3285	0.0031375	0.04059	0.00087304	0.017491
ZNF563	6	0.24276	1.8135	0.014546	0.12562	0.069752	0.26001
SPOPL	6	0.19256	1.8536	0.048488	0.26357	0.063793	0.25343
SEC11A	2	-0.093025	-0.27939	0.76982	0.92973	0.77994	0.86781
ATF2	12	0.088962	1.8807	0.1255	0.4283	0.060009	0.24823
KDM4B	33	-0.12859	-2.5077	0.41044	0.72325	0.012152	0.12445
ESX1	6	-0.051556	-0.47443	0.99829	0.99857	0.63519	0.76136
ZNF354A	6	0.16887	1.9179	0.078722	0.34371	0.055123	0.24823
LACTB	6	-0.041617	-0.74755	0.95037	0.98581	0.45473	0.63976
POU4F3	6	-0.20687	-1.5827	0.3996	0.7148	0.1135	0.30094
TRIM59	8	0.16578	2.0202	0.043354	0.24796	0.043368	0.24107
USP16	12	-0.14076	-2.7266	0.51398	0.80062	0.0063995	0.080999
SKP2	16	-0.46103	-4.0214	0.0011409	0.018692	5.7855e-05	0.0020116
ZNF382	6	0.23089	1.6942	0.019681	0.15402	0.090228	0.27888
NHLRC1	10	-0.017349	-0.28364	0.72076	0.91129	0.77668	0.86528
LMX1B	6	-0.002565	-0.033977	0.74843	0.9237	0.9729	0.98819
UBE2G1	8	0.04506	0.80219	0.40416	0.71892	0.42244	0.61202
ADAMTS14	6	0.033734	0.38387	0.56503	0.83368	0.70107	0.80721
KDM4C	34	0.099585	2.9405	0.0068454	0.074303	0.003277	0.051521
NPEPL1	6	-0.0094784	-0.10224	0.78408	0.93381	0.91857	0.9581
AMBRA1	10	0.12561	2.0003	0.071877	0.32898	0.04547	0.24228
ZNF317	6	-0.046673	-0.44021	0.9749	0.99303	0.65979	0.77829
MPND	6	-0.22281	-2.165	0.35767	0.68617	0.030387	0.2063
ZNF541	5	-0.063268	-0.65417	0.93354	0.98473	0.513	0.68465
RFX7	6	0.096866	1.6206	0.27524	0.62646	0.1051	0.29367
KDM5A	28	0.14654	2.9543	0.00085568	0.014423	0.0031338	0.049941
ZNF302	6	0.091504	1.8798	0.29606	0.63848	0.060131	0.24823
ZCWPW1	12	0.038998	0.36547	0.32031	0.65481	0.71476	0.81627
NR1D1	6	-0.031979	-0.65258	0.89932	0.97165	0.51403	0.68498
NKX6	13	-0.0042409	-0.058134	0.56389	0.83368	0.95364	0.97963
ZNF219	5	0.022939	0.32952	0.65488	0.88208	0.74176	0.83783
SUV39H1	15	0.13499	1.7652	0.021677	0.16	0.077524	0.26678
ENDOU	5	-0.037216	-0.61393	0.94181	0.98543	0.53926	0.69331
RPS6KA1	12	-0.086429	-0.8236	0.84912	0.96032	0.41016	0.60068
SHPRH	17	0.1573	2.8415	0.0057045	0.064516	0.0044906	0.062725
F7	6	-0.11575	-1.3692	0.71306	0.90645	0.17095	0.36434
ASCL2	6	-0.36324	-2.154	0.11438	0.41044	0.031243	0.20825
neg18	1	0.13282	0.66453	0.61865	0.85935	0.50635	0.68005
HKR1	6	0.10984	1.6903	0.22761	0.58364	0.090977	0.27888
FBXL12	16	-0.1056	-1.454	0.69481	0.89743	0.14595	0.3362
ANKIB1	9	0.14959	2.087	0.051055	0.26958	0.036891	0.22899
ASB6	17	-0.071932	-1.1662	0.94923	0.98578	0.24355	0.44698
KLHL20	6	-0.1096	-1.9032	0.74102	0.92166	0.057018	0.24823
ZNF25	6	0.067179	1.0133	0.39304	0.70848	0.31093	0.51011
TMPRSS4	6	0.074397	0.88557	0.36338	0.68977	0.37585	0.57033
MLL5	9	0.18056	1.9556	0.019966	0.15435	0.05051	0.24823
NFKB1	7	0.075025	0.83019	0.3069	0.64393	0.40643	0.59872
ZNF586	6	0.20186	1.8294	0.039076	0.23419	0.067338	0.25662
PLAG1	6	0.19732	2.0226	0.043354	0.24796	0.043117	0.24107
ZMYND8	20	-0.48445	-4.4639	0.0014261	0.022026	8.0472e-06	0.0004149
FBXO40	14	0.11844	2.0361	0.044495	0.25202	0.041739	0.2399
FOXQ1	6	-0.094632	-0.98987	0.7972	0.93918	0.32224	0.52314
ZNF197	4	0.23152	1.5822	0.049629	0.26687	0.1136	0.30094
TPSD1	6	-0.37017	-2.1709	0.10867	0.40189	0.029936	0.20419
ZNF580	6	-0.25068	-2.2259	0.29293	0.6376	0.02602	0.1905
ZNF10	6	-0.048786	-0.80709	0.98716	0.99568	0.41962	0.60918
ZNF358	6	-0.17893	-1.4296	0.48203	0.7763	0.15284	0.34527
RCHY1	10	0.13263	2.3852	0.06275	0.30726	0.017068	0.15035
ZNF519	6	0.088606	0.94688	0.30605	0.64393	0.3437	0.54134
TRIM63	12	0.12864	2.0317	0.043354	0.24796	0.042184	0.24054
FBXO34	12	0.03416	0.79996	0.34826	0.67909	0.42373	0.61262
PITX3	6	-0.045584	-1.1384	0.96691	0.99007	0.25497	0.45959
JADE2	6	0.082444	1.6138	0.33058	0.66266	0.10658	0.29399
KLHL9	6	0.24813	1.8474	0.012265	0.11026	0.064689	0.25422
TRIM13	9	0.16716	1.9082	0.033086	0.21053	0.056361	0.24823
ZNF566	6	0.1552	1.7207	0.10268	0.39301	0.085296	0.27308
ZNF567	6	0.12484	1.4691	0.17884	0.51775	0.14182	0.33125
ASH1L	24	-0.050092	-1.2484	0.84199	0.95813	0.2119	0.40912
LEUTX	7	0.14268	1.8568	0.099544	0.38864	0.063334	0.25319
ZNF628	6	-0.053694	-1.4086	0.98831	0.99626	0.15894	0.35029
NKX2	42	0	0	0.26497	0.61442	1	1
OVCH2	5	-0.011522	-0.13323	0.8186	0.9497	0.89401	0.9407
TAOK1	6	0.087919	1.0105	0.30861	0.64472	0.31227	0.51135
MMP27	6	0.097883	1.0531	0.27011	0.61855	0.29227	0.49325
POU6F2	6	0.17279	1.8756	0.07587	0.33885	0.060706	0.24823
ZNF660	6	0.1999	1.7117	0.041358	0.24452	0.086949	0.27414
RING1	12	-0.085436	-1.1533	0.85739	0.96439	0.24877	0.45265
CAPN7	6	0.11658	1.2394	0.20536	0.56031	0.21521	0.41241
ZIM3	6	0.22064	1.8311	0.027382	0.18605	0.067092	0.25637
ZNF552	6	0.04215	0.48104	0.52111	0.80449	0.63049	0.75753
FOXR1	6	-0.015307	-0.10392	0.81631	0.94967	0.91723	0.95708
ZNF585B	6	0.1633	1.9243	0.087849	0.3615	0.054311	0.24823
ACY1	6	-0.055314	-0.57821	0.97975	0.99306	0.56312	0.70764
MYO3B	6	-0.037375	-0.70708	0.92869	0.98369	0.47951	0.658
ALK	6	0.040799	0.6695	0.52738	0.80742	0.50317	0.6778
KLKB1	6	0.12649	1.6956	0.17399	0.51474	0.089962	0.27849
UBR7	6	0.16822	1.5388	0.079863	0.34653	0.12385	0.31216
NFXL1	9	0.11873	2.2399	0.10582	0.40022	0.0251	0.18803
ZSCAN16	6	0.091694	1.6932	0.29492	0.63788	0.090416	0.27888
DMRTA1	6	-0.033422	-0.1859	0.9073	0.97221	0.85252	0.9137
RHOXF2B	7	0.042293	1.2607	0.46834	0.76372	0.20741	0.40492
RHOXF1	7	0.12864	1.6902	0.13463	0.44112	0.09099	0.27888
CBL	15	0.16924	2.4169	0.0048488	0.057432	0.015651	0.14449
ZNF790	6	0.1879	1.7583	0.053908	0.27753	0.078691	0.26708
neg95	1	0.1378	0.66285	0.60496	0.85806	0.50743	0.68005
ZNF823	6	0.085917	1.2038	0.31517	0.65038	0.22867	0.42918
ZNF480	6	0.15028	1.6902	0.11209	0.40725	0.090997	0.27888
RHBDD2	6	0.17478	2.0273	0.073018	0.33204	0.042631	0.24107
AHRR	6	0.10408	0.95151	0.24643	0.60399	0.34134	0.53956
FOXR2	6	0.2296	1.8548	0.020251	0.15435	0.063625	0.25343
FBXL5	20	0.33876	3.5052	0	0	0.00045633	0.010392
FOXB1	6	-0.065844	-1.5446	0.92156	0.97939	0.12243	0.3103
MMP2	6	0.022481	0.32918	0.61808	0.85935	0.74202	0.83785
EBF1	8	0.074738	1.3424	0.26412	0.61442	0.17946	0.37309
TWIST2	6	0.0607	0.66035	0.42556	0.73534	0.50903	0.68144
ZNF555	6	0.20093	1.7267	0.039932	0.2381	0.084221	0.27274
CXXC4	6	0.15363	1.5283	0.10667	0.40149	0.12643	0.31549
C1RL	6	-0.0014706	-0.082796	0.74358	0.92191	0.93401	0.96682
ZNF557	6	0.0085217	0.20588	0.69281	0.89664	0.83688	0.90336
ADAM15	6	-0.098158	-0.72108	0.78323	0.93381	0.47086	0.65129
TRIM23	10	0.046363	0.72087	0.35225	0.68194	0.47099	0.65129
TRERF1	8	0.093757	1.0646	0.1911	0.53859	0.28707	0.48918
KLHL13	6	0.17562	1.8334	0.070736	0.32589	0.066737	0.25637
RNF213	11	-0.066613	-1.1623	0.96606	0.99006	0.24513	0.44772
ZNF286A	6	-0.11618	-0.85897	0.71078	0.90635	0.39036	0.58387
KLHL29	6	-0.058427	-0.72551	0.96178	0.98886	0.46814	0.6496
MAP3K2	6	0.22828	1.5941	0.021107	0.15645	0.11091	0.29864
ZFP42	6	0.06157	0.8241	0.42156	0.7335	0.40988	0.60068
SOX1	6	0.050425	0.41302	0.47005	0.76438	0.67959	0.79303
TLK1	6	-0.2348	-1.5659	0.32944	0.66266	0.11738	0.30394
HERC1	28	0.074486	1.9767	0.03109	0.20185	0.048074	0.24735
RFX2	6	-0.38083	-2.3668	0.098118	0.38685	0.017941	0.15346
UBE2S	7	-0.036832	-0.464	0.90359	0.97221	0.64265	0.76637
CGRRF1	6	0.17052	1.7758	0.076726	0.34008	0.075767	0.26678
ZFP36	13	-0.080918	-1.1278	0.88106	0.96962	0.2594	0.46377
CDK9	11	-1.4723	-5.65	0	0	1.6049e-08	4.0191e-06
PCSK5	6	0.057127	0.82712	0.44067	0.74782	0.40817	0.59917
EIF3F	4	-0.89784	-2.3811	0.006275	0.069182	0.017261	0.15116
SETD5	7	0.059658	1.08	0.37821	0.699	0.28014	0.48273
TDRD6	47	0	0	0.26497	0.61442	1	1
ZNF454	6	0.2157	1.8014	0.030519	0.20075	0.071633	0.26228
ZNF497	6	-0.2971	-2.4529	0.20593	0.56099	0.014171	0.13581
ADAMTS1	6	0.18895	1.6353	0.052196	0.27232	0.10198	0.28904
RNF17	41	0	0	0.26497	0.61442	1	1
ZNF92	5	0.084341	0.97382	0.36052	0.68808	0.33014	0.52926
CREB5	6	-0.090935	-1.4124	0.81517	0.9495	0.15783	0.3493
SND1	6	0.081498	1.1307	0.33485	0.66761	0.25818	0.46242
MEX3A	12	-0.26502	-2.4129	0.12151	0.42167	0.015828	0.14565
MXD1	6	0.25128	1.8379	0.011409	0.10582	0.06607	0.25637
BAZ1A	14	0.17751	2.684	0.0034227	0.043478	0.0072751	0.088872
JDP2	6	0.073849	1.2846	0.36594	0.69202	0.19895	0.39383
INPP5E	6	-0.14274	-1.8086	0.60981	0.85823	0.070517	0.26079
DPEP3	6	0.15291	0.6421	0.10753	0.40149	0.52081	0.68842
neg32	1	0.29715	0.61035	0.2259	0.5815	0.54163	0.69331
ZNF304	6	0.18296	1.3294	0.060468	0.29901	0.1837	0.37753
NR1I3	6	-0.010301	-0.24553	0.78779	0.93469	0.80604	0.88423
AURKB	6	-1.2447	-2.9922	0	0	0.0027698	0.044958
PRSS45	6	0.12498	0.70474	0.17827	0.51736	0.48097	0.65953
TTC3	9	0.08558	1.2461	0.1988	0.54839	0.21272	0.40977
ADAM11	6	-0.05564	-0.72238	0.97832	0.99305	0.47006	0.65129
RAD18	5	0.13363	1.4596	0.19253	0.54	0.14441	0.33508
neg46	1	0.26336	0.62124	0.29663	0.63848	0.53444	0.69316
UBE4B	14	-0.22805	-2.733	0.17741	0.51736	0.0062757	0.080301
UBE2Q2	9	-0.030342	-0.37948	0.82316	0.95007	0.70433	0.80884
PARL	6	-0.0636	-0.64692	0.93582	0.98473	0.51768	0.68767
MELK	6	0.086806	1.1319	0.31261	0.64775	0.25768	0.46242
CDYL2	6	0.0093794	0.1478	0.68882	0.89378	0.8825	0.93222
UHRF1	14	-1.1134	-4.0436	0	0	5.2631e-05	0.0018639
KCTD1	6	0.10821	1.1844	0.23303	0.58807	0.23627	0.43968
VPS11	13	-0.22878	-2.3633	0.1911	0.53859	0.018112	0.1545
ZNF430	5	0.1657	1.3031	0.11095	0.40437	0.19254	0.38882
ZBTB18	12	0.17819	2.5151	0.0099829	0.096685	0.011901	0.12342
TRIM49	7	-0.76581	-2.6219	0.0022818	0.03252	0.0087433	0.09985
ZNF814	6	-0.017422	-0.22136	0.82459	0.95007	0.82481	0.89585
CHD8	11	0.059759	0.80863	0.26925	0.61846	0.41873	0.60918
SRY	6	0.077668	1.1029	0.35054	0.68194	0.27007	0.47389
SOCS3	14	-0.16577	-2.4027	0.37136	0.69588	0.016272	0.1478
MNT	7	-0.064429	-0.80771	0.9478	0.98548	0.41926	0.60918
CDK5	6	0.086405	0.55036	0.31403	0.64956	0.58207	0.72035
neg60	1	0.10981	0.67238	0.68112	0.88839	0.50134	0.67682
IBTK	12	0.14225	2.0142	0.029663	0.19697	0.04399	0.24178
CHD1L	13	0.10924	2.1728	0.067884	0.31989	0.029797	0.20383
IRAK4	6	-0.091109	-0.42119	0.81432	0.94914	0.67362	0.78908
ZBTB43	12	0.12141	2.2629	0.056189	0.28468	0.023643	0.18178
UBR1	9	0.093978	2.135	0.17399	0.51474	0.032762	0.21429
BHLHE41	3	0.19398	1.4321	0.15003	0.4709	0.15212	0.3443
RAB40A	9	0.12125	1.6008	0.098118	0.38685	0.10941	0.29766
NEUROG1	6	-0.022267	-0.25471	0.85111	0.96134	0.79895	0.87892
PHF6	6	0.19703	1.9312	0.043354	0.24796	0.053457	0.24823
ZSCAN22	6	-0.07093	-1.0813	0.90245	0.97221	0.27958	0.48238
RPS6KA5	12	0.093788	1.4134	0.11095	0.40437	0.15755	0.3493
TLX1	6	-0.055823	-0.76287	0.97775	0.99305	0.44554	0.63146
ZNF117	6	0.22802	1.9227	0.021107	0.15645	0.054523	0.24823
ZNF587	6	0.20725	1.941	0.035368	0.21831	0.052258	0.24823
GLIS2	6	-0.15709	-1.6661	0.55505	0.82887	0.095701	0.28243
USP29	12	0.043882	1.0815	0.29492	0.63788	0.27948	0.48238
GGT1	6	-0.43319	-1.6171	0.066172	0.31781	0.10586	0.29399
MAP3K1	7	0.039245	0.77322	0.48317	0.77671	0.43939	0.62597
ZFP14	6	0.17625	1.7217	0.070451	0.325	0.085129	0.27308
USP43	12	-0.041365	-0.97475	0.84027	0.95712	0.32968	0.52895
KLHL2	6	0.11907	1.4385	0.19738	0.54689	0.15029	0.34144
ZSCAN31	6	-0.0089119	-0.1108	0.78266	0.93381	0.91178	0.95281
CPM	6	0.17271	1.4267	0.07587	0.33885	0.15367	0.34558
CHD3	20	0.02072	0.3599	0.30576	0.64393	0.71892	0.81915
XIAP	12	0.17611	2.0765	0.011124	0.10541	0.03785	0.23085
SPPL2B	12	-0.16694	-1.8504	0.39903	0.71414	0.064262	0.25343
USP7	6	-0.40839	-2.7571	0.077581	0.34085	0.0058319	0.07601
ADAMTS7	6	-0.014269	-0.18372	0.81175	0.94867	0.85423	0.91393
ZNF181	6	0.064531	0.75469	0.40588	0.72087	0.45044	0.63576
NSD3	5	0.022499	0.23005	0.6563	0.88208	0.81805	0.89236
ZBTB46	12	-0.049115	-0.79765	0.89447	0.97162	0.42508	0.61382
USP38	6	0.087731	0.94753	0.30918	0.64472	0.34337	0.54106
EAF2	7	0.033232	0.82944	0.50998	0.79688	0.40685	0.59907
DYRK1A	6	-0.4295	-2.0719	0.068454	0.32215	0.038278	0.23121
ZBTB14	12	0.028172	0.73126	0.38106	0.70058	0.46462	0.64728
ZNF263	6	-0.03487	-0.8266	0.91443	0.97565	0.40846	0.59919
CHD5	19	0.046204	0.79705	0.17855	0.51736	0.42542	0.61382
ZBTB40	13	-0.058742	-1.4269	0.96264	0.98916	0.1536	0.34558
RSPRY1	9	0.16866	1.9216	0.031375	0.20258	0.054658	0.24823
ZNF136	6	0.10566	1.4746	0.24187	0.5976	0.14033	0.32929
GUCY2D	6	-0.10698	-0.85621	0.749	0.9237	0.39188	0.5847
LCORL	6	0.13804	1.4769	0.13976	0.45161	0.13969	0.32906
TRIM66	15	0.064668	1.3718	0.16001	0.49167	0.17011	0.36322
ZNF233	6	0.21655	1.9134	0.029663	0.19697	0.055701	0.24823
FAM105A	6	0.11847	1.2379	0.19795	0.54689	0.21575	0.41274
NAALADL1	11	-0.091911	-1.4961	0.81033	0.94763	0.13462	0.32447
TOX4	5	-0.36063	-2.2112	0.15859	0.48815	0.027024	0.19415
ADRBK2	6	0.23065	1.5743	0.019681	0.15402	0.11541	0.30317
SOCS2	11	0.18865	2.2928	0.008842	0.08908	0.02186	0.1734
USP54	6	0.19953	1.816	0.041928	0.24459	0.069367	0.25964
HOXB8	6	-0.025951	-0.32155	0.8688	0.96698	0.7478	0.84139
RNF141	5	0.18639	1.9112	0.077296	0.34045	0.055981	0.24823
KLHL8	6	-0.02301	-0.25784	0.85396	0.96301	0.79653	0.87818
MLLT10	6	-0.1558	-1.3537	0.55762	0.82909	0.17583	0.37024
MYB	13	-0.057139	-0.8878	0.95237	0.98612	0.37465	0.5701
KLHL4	6	0.10465	0.92232	0.24444	0.60183	0.35636	0.55357
CAMK1G	6	0.20195	1.5757	0.039076	0.23419	0.1151	0.30296
TBR1	3	0.16519	1.3336	0.22561	0.5815	0.18232	0.37576
RFPL2	8	-0.27032	-1.7564	0.20051	0.55137	0.079025	0.26743
TRIM77	6	0.23002	1.8598	0.020251	0.15435	0.062921	0.25211
SIRT7	10	-0.20917	-2.0486	0.29949	0.63946	0.040499	0.23698
ETV1	6	0.044514	0.62828	0.50599	0.7948	0.52982	0.69135
ZNF737	5	0.2617	1.7195	0.018254	0.14645	0.085525	0.27308
KLF17	6	-0.1473	-1.3066	0.5907	0.84912	0.19136	0.38715
MLXIP	7	0.11127	1.0419	0.17969	0.51891	0.29744	0.49827
PROX1	6	0.1347	1.3391	0.14661	0.46493	0.18053	0.37428
ZNF140	6	0.10008	1.167	0.26013	0.61126	0.24319	0.44663
SOCS4	13	0.11145	1.8547	0.063605	0.30844	0.063633	0.25343
ZNF630	6	0.26154	1.9543	0.0085568	0.087209	0.050666	0.24823
ASB14	14	0.10669	2.2146	0.063605	0.30844	0.02679	0.19326
PRSS33	6	-0.34562	-2.4176	0.13292	0.43921	0.015625	0.14449
DMRTA2	6	-0.1647	-1.9441	0.52824	0.80776	0.051881	0.24823
KDM5D	25	0.15463	2.7162	0.00028523	0.005102	0.0066045	0.081822
MST1	6	-0.57407	-2.6374	0.022248	0.16183	0.0083532	0.097011
ZNF613	6	0.12705	1.9428	0.17228	0.5123	0.052035	0.24823
HOXC11	6	-0.1124	-1.0524	0.72732	0.91529	0.29259	0.49325
SMAD3	6	0.075174	0.63271	0.36052	0.68808	0.52692	0.69035
MYOG	6	-0.18779	-1.5866	0.45608	0.7566	0.1126	0.3002
UBP1	7	0.025571	0.35168	0.5522	0.8277	0.72508	0.82456
CUX2	6	0.038129	0.914	0.54136	0.81806	0.36072	0.55737
ZNF671	5	0.07712	0.89542	0.3899	0.70683	0.37057	0.56585
FBXO25	9	0.1116	1.4536	0.12464	0.42759	0.14605	0.3362
ZNF778	6	-0.2169	-1.9645	0.37165	0.69605	0.049475	0.24823
RARA	5	-0.17016	-1.5233	0.54193	0.81806	0.12769	0.31795
ZNF560	6	0.17913	1.3214	0.067028	0.318	0.18637	0.3819
43526	9	-0.039595	-0.52351	0.88306	0.96962	0.60062	0.73387
SP2	11	-0.26791	-3.1976	0.14204	0.45571	0.0013858	0.025559
ELF5	5	-0.00070249	-0.0024085	0.76811	0.92894	0.99808	1
TMPRSS3	6	0.055491	0.9254	0.44837	0.75191	0.35476	0.55234
BCL11A	6	-0.019503	-0.34142	0.83514	0.95468	0.73279	0.83037
HTRA3	12	0.093569	1.7279	0.11124	0.40456	0.084012	0.27274
TFR2	6	0.11449	1.3476	0.21221	0.56957	0.17778	0.37162
ZNF582	6	0.16733	1.871	0.081574	0.34963	0.061341	0.24823
USP46	6	0.11298	1.0243	0.2182	0.57562	0.30572	0.50487
ZBTB3	11	-0.1319	-1.7605	0.58186	0.84393	0.078328	0.26678
PKNOX2	6	0.10872	1.5996	0.23132	0.58646	0.1097	0.29767
ZFP69B	6	0.11551	1.179	0.21021	0.5678	0.23838	0.44179
ZNF37A	5	0.15022	1.0121	0.14746	0.46493	0.31148	0.51053
FOLH1	6	0.22403	1.5188	0.024529	0.17444	0.12883	0.31945
SENP1	6	-0.20223	-1.1494	0.41386	0.72623	0.25039	0.45463
ZBTB26	12	0.084164	0.96702	0.13919	0.45161	0.33353	0.53209
RFWD2	9	-0.22978	-2.7168	0.25157	0.60465	0.0065908	0.081822
BTBD8	12	0.28557	2.5887	0	0	0.0096334	0.10654
CFI	6	0.20024	1.7048	0.041072	0.24365	0.088238	0.27572
ZBTB34	12	0.029922	0.65348	0.37022	0.69486	0.51345	0.68472
TYK2	12	-0.015653	-0.19242	0.65545	0.88208	0.84741	0.91149
USP9Y	5	0.19204	1.7066	0.06931	0.32314	0.087897	0.27526
LONRF1	9	0.089063	1.5516	0.19053	0.53859	0.12076	0.30883
PRDM14	5	0.11794	1.2988	0.23987	0.59477	0.19401	0.38979
KDM2A	28	-0.37673	-4.6079	0.0011409	0.018692	4.0667e-06	0.00029098
RCE1	6	-0.23913	-2.1428	0.31689	0.65085	0.032129	0.21213
PMS1	7	0.11857	1.8462	0.16058	0.49299	0.064865	0.25438
KBTBD12	5	0.21696	1.4586	0.045066	0.25278	0.14468	0.3354
TEK	6	0.090718	0.92641	0.29806	0.63875	0.35423	0.55222
FBXO10	18	0.02477	0.37626	0.30947	0.64472	0.70672	0.81049
ZNF214	6	0.074745	0.74533	0.36252	0.68926	0.45607	0.64092
ZNF836	6	0.10359	1.2391	0.24729	0.60399	0.21532	0.41241
LONRF3	17	0.17726	2.942	0.0014261	0.022026	0.0032612	0.051521
EBF2	7	0.033825	0.53368	0.50685	0.79508	0.59356	0.72917
EHF	7	0.22057	2.1528	0.01255	0.11196	0.031331	0.20844
TFDP2	2	0.0068261	0.079534	0.89218	0.97162	0.93661	0.96866
XPNPEP2	6	0.093335	1.3314	0.28865	0.63579	0.18307	0.37644
MBD1	25	-0.055935	-0.85678	0.89361	0.97162	0.39157	0.5847
ZBTB7B	12	-0.51123	-3.5821	0.0034227	0.043478	0.00034089	0.0084764
MKRN3	8	0.08011	0.80898	0.24216	0.59789	0.41853	0.60918
NEDD4	12	0.096857	1.7883	0.10097	0.39073	0.073733	0.26519
FOXP2	6	0.14282	1.9077	0.12693	0.4283	0.056436	0.24823
neg79	1	0.38838	0.58162	0.10154	0.39207	0.56082	0.70601
ZNF614	6	-0.061855	-0.98376	0.94238	0.98543	0.32523	0.52598
NEUROD6	6	-0.20312	-1.5451	0.41072	0.72325	0.12231	0.31029
ZBTB42	12	-0.076765	-0.59469	0.92071	0.97878	0.55205	0.70101
BRD3	13	0.090517	1.6603	0.10753	0.40149	0.096857	0.28464
ZNF277	6	0.15567	1.4351	0.10211	0.39301	0.15125	0.34277
FBXO47	3	0.12423	0.80572	0.35739	0.68617	0.42041	0.60982
MTOR	6	-1.3219	-3.7468	0	0	0.00017907	0.0048669
FOXS1	6	-0.07419	-0.55606	0.89019	0.97162	0.57817	0.7178
KLF8	5	0.2341	1.7234	0.03109	0.20185	0.084809	0.27279
RXRB	6	-0.060935	-0.65995	0.94666	0.98548	0.50929	0.68144
PSMB8	6	0.19598	1.4782	0.043925	0.24959	0.13937	0.32904
KIAA2018	6	-0.088977	-0.92445	0.82402	0.95007	0.35525	0.55283
ECE1	6	0.0012625	0.014997	0.72904	0.91547	0.98803	0.99513
KLHL12	6	0.054058	0.67744	0.45294	0.75439	0.49813	0.67326
CPN1	6	-0.03143	-0.13749	0.89675	0.97162	0.89064	0.93909
BRPF3	22	-0.019651	-0.54658	0.5676	0.83473	0.58467	0.72201
TET3	10	0.1675	1.9153	0.025385	0.17871	0.05546	0.24823
RNF39	10	-0.21365	-2.0309	0.28665	0.63527	0.042262	0.24054
TRIM49D1	6	-0.63733	-2.507	0.013691	0.1206	0.012175	0.12445
RNF148	11	0.14827	1.8831	0.037935	0.22852	0.059693	0.24823
ZFP37	6	0.20045	1.6625	0.040787	0.24237	0.096421	0.28408
OTUD5	5	0.23643	1.4937	0.029378	0.19582	0.13526	0.32447
FOSB	6	-0.10013	-0.94792	0.77325	0.931	0.34317	0.54098
ADAMTS19	6	0.20439	1.9868	0.037079	0.22453	0.046948	0.24567
TET1	16	0.10571	2.0292	0.048774	0.26471	0.04244	0.24107
neg6	1	0.43218	0.56816	0.070165	0.32454	0.56993	0.7116
LONRF2	14	0.076233	0.97949	0.13634	0.44548	0.32734	0.52674
HDAC1	8	-0.13368	-2.4271	0.61095	0.85823	0.015221	0.14298
NRK	6	0.17853	1.4147	0.067598	0.31941	0.15714	0.3493
MLLT3	6	-0.32241	-2.1267	0.16229	0.49651	0.033442	0.2168
EBF3	8	0.13384	1.5794	0.092413	0.37457	0.11424	0.3016
ZNF556	6	0.2116	1.3552	0.033371	0.21119	0.17534	0.36967
KDM3B	3	-0.50299	-2.0029	0.1332	0.43932	0.045185	0.24206
CRX	6	-0.18248	-1.8097	0.47262	0.76607	0.070337	0.26069
SCML2	12	0.14873	2.3667	0.024815	0.17576	0.017946	0.15346
SMARCA2	13	0.09121	1.0703	0.10696	0.40149	0.2845	0.48731
MTA3	16	-0.11316	-2.5131	0.64775	0.87989	0.011968	0.12342
PRDM9	10	-0.088836	-0.71656	0.81974	0.95007	0.47364	0.65314
USP12	6	0.052947	1.3749	0.4575	0.7566	0.16916	0.36201
ZNF776	6	0.14692	1.724	0.11865	0.41809	0.084715	0.27274
ZNF705A	6	0.19237	1.906	0.048488	0.26357	0.056656	0.24823
RNF38	10	0.21329	2.0316	0.0037079	0.045936	0.042199	0.24054
ZNF764	6	-0.12949	-1.7437	0.66058	0.88238	0.081212	0.26979
RNF168	10	-0.43215	-3.3322	0.023959	0.17248	0.00086171	0.017363
43525	11	0.13474	1.7048	0.053337	0.27581	0.088229	0.27572
