Gene	sgRNA	c114|beta	c114|z	c114|p-value	c114|fdr	c114|wald-p-value	c114|wald-fdr
IRX5	6	0.092872	1.1912	0.50654	0.80698	0.23356	0.44509
IRX6	6	-0.23948	-1.0191	0.47042	0.79338	0.30817	0.51725
ISL1	5	-0.091539	-1.4358	0.87571	0.96137	0.15107	0.3708
ISL2	6	-0.055433	-0.48087	0.99886	0.99886	0.63061	0.76667
ISX	6	0.26063	1.7429	0.13823	0.5	0.081344	0.3268
JARID2	19	0.1082	1.5305	0.18231	0.5671	0.12589	0.355
JDP2	6	-0.12694	-1.9556	0.76337	0.92714	0.050514	0.2797
JUN	6	0.16943	1.6033	0.30063	0.67109	0.10887	0.34476
JUNB	6	0.021738	0.17617	0.73521	0.91549	0.86016	0.92324
JUND	5	0.49518	1.2581	0.014505	0.13747	0.20837	0.41811
KAT7	5	0.85599	1.2631	0	0	0.20654	0.41712
KDM5A	29	-0.23118	-2.7586	0.15842	0.53647	0.0058042	0.077596
KDM5B	32	0.038356	0.63863	0.30916	0.67642	0.52307	0.70547
KDM5C	19	-0.032201	-0.40302	0.80916	0.94419	0.68693	0.80661
KDM5D	25	0.29313	2.6768	0.0011377	0.019324	0.0074319	0.092991
KIAA2018	6	-0.062856	-0.42661	0.97241	0.99073	0.66967	0.79466
KLF1	6	-0.36882	-1.5233	0.24261	0.61822	0.12768	0.35503
KLF10	5	-0.31282	-2.0429	0.36604	0.72385	0.041065	0.25064
KLF11	6	-0.44466	-2.068	0.16013	0.53876	0.038637	0.24291
KLF12	6	0.2315	1.1448	0.18316	0.5671	0.25227	0.4617
KLF13	6	-0.11435	-0.70694	0.80262	0.94237	0.4796	0.67263
KLF14	6	-0.2454	-0.98261	0.45734	0.78757	0.3258	0.53554
KLF15	6	0.35824	0.8069	0.046928	0.28253	0.41973	0.62268
KLF16	7	-0.68661	-2.0779	0.028157	0.21663	0.037721	0.24167
KLF17	6	-0.086345	-0.44786	0.89249	0.96467	0.65425	0.78377
KLF2	6	-0.95926	-3.2186	0.008248	0.090062	0.001288	0.025585
KLF3	6	-0.35163	-1.6836	0.26678	0.63636	0.092256	0.3345
KLF4	6	0.2859	1.5858	0.10751	0.45597	0.11278	0.34778
KLF5	6	0.018169	0.091502	0.7463	0.91941	0.92709	0.96155
KLF6	6	-0.2155	-1.4143	0.5256	0.8206	0.15726	0.37411
KLF7	6	-0.15445	-1.4795	0.67662	0.88955	0.139	0.36016
KLF8	5	0.082519	0.81745	0.593	0.85679	0.41367	0.61945
KLF9	6	0.061825	0.33367	0.60296	0.86039	0.73863	0.84456
L3MBTL1	24	-0.2022	-2.5724	0.28441	0.65365	0.010098	0.11272
L3MBTL4	24	0.15108	2.445	0.04835	0.28765	0.014484	0.14068
LBX1	6	0.30322	1.0429	0.091581	0.42353	0.297	0.50618
LBX2	6	0.058614	0.34132	0.61462	0.86659	0.73286	0.84015
LCOR	6	0.14414	0.97673	0.36035	0.71719	0.3287	0.53829
LCORL	6	0.2293	1.4001	0.18544	0.5671	0.16149	0.38005
LEF1	6	-0.094637	-0.66556	0.86405	0.95896	0.5057	0.69178
LEUTX	7	0.18563	1.7586	0.23493	0.61231	0.07865	0.32305
LHX1	6	0.16948	0.67461	0.30063	0.67109	0.49992	0.68715
LHX2	6	-0.028863	-0.21134	0.91354	0.9701	0.83262	0.90634
LHX3	6	0.41503	1.6512	0.026166	0.20721	0.098692	0.33815
LHX4	6	-0.023691	-0.14562	0.8942	0.96504	0.88422	0.93694
LHX5	6	0.0096204	0.11811	0.77133	0.92894	0.90598	0.94691
LHX6	6	0.27408	1.367	0.11945	0.46417	0.17163	0.38726
LHX8	7	0.34921	1.9569	0.036689	0.24903	0.050365	0.27931
LHX9	6	0.054085	0.32965	0.62656	0.87063	0.74167	0.84693
LIN28A	5	-0.13233	-0.65091	0.75626	0.92519	0.5151	0.69846
LIN28B	2	0.11921	1.1119	0.68032	0.89021	0.2662	0.4739
LITAF	6	-0.10715	-0.76998	0.82423	0.94582	0.44131	0.63923
LMX1A	6	0.056037	0.53909	0.62031	0.86685	0.58982	0.7449
LMX1B	6	0.12356	0.87603	0.42321	0.76899	0.38102	0.5882
LYL1	6	-0.04767	-0.22065	0.97469	0.99132	0.82536	0.90132
MAF	6	0.48204	1.6584	0.008248	0.090062	0.097232	0.33815
MAFA	6	-0.44999	-1.3973	0.15614	0.53405	0.16232	0.38049
MAFB	6	0.12316	0.90152	0.42463	0.76982	0.36731	0.57604
MAFF	6	0.25963	1.3796	0.13908	0.5	0.16772	0.38536
MAFG	6	-0.25576	-1.6592	0.43743	0.77677	0.097084	0.33815
MAFK	6	-0.034639	-0.34372	0.93032	0.97322	0.73105	0.8389
MAX	6	-1.338	-2.8375	0.00085324	0.014706	0.0045467	0.065786
MAZ	6	-0.75291	-2.8345	0.024744	0.19954	0.00459	0.065913
MBD1	37	0.2897	3.3601	0	0	0.00077923	0.017659
MBD2	12	0.26873	2.4034	0.031286	0.22727	0.016244	0.1499
MBD3	20	-0.46745	-3.6826	0.011377	0.11561	0.00023089	0.0070592
MBD4	12	0.1348	1.2986	0.22327	0.59893	0.19409	0.40517
MECOM	7	0.09973	1.0567	0.45592	0.78656	0.29065	0.49899
MECP2	12	0.35212	2.5577	0.0056883	0.067114	0.010537	0.11614
MEF2A	5	-0.1913	-0.90154	0.59898	0.85819	0.3673	0.57604
MEF2B	6	-0.69883	-2.5153	0.034414	0.24056	0.011892	0.12408
MEF2C	6	-0.17801	-1.0069	0.61576	0.86659	0.31398	0.5225
MEF2D	6	-0.092318	-0.70087	0.87116	0.96137	0.48338	0.67443
MEIS1	5	0.30826	1.564	0.10751	0.45597	0.11781	0.34811
MEIS2	6	0.1793	1.5191	0.27844	0.64858	0.12873	0.35542
MEIS3	7	-0.2927	-2.0467	0.33703	0.70544	0.040688	0.25029
MEOX1	6	-0.017375	-0.099647	0.87173	0.96137	0.92062	0.95767
MEOX2	6	0.11816	0.98497	0.4417	0.77855	0.32464	0.53488
MESP1	6	-0.074717	-0.477	0.92947	0.97322	0.63336	0.76854
MESP2	6	0.18485	0.75334	0.26564	0.63636	0.45125	0.64705
MGA	8	0.074985	0.81068	0.50341	0.80518	0.41755	0.62135
MIER3	6	0.068747	0.76208	0.57935	0.84699	0.44601	0.64269
MITF	6	-0.067236	-0.74042	0.95791	0.98422	0.45905	0.65311
MIXL1	6	0.22163	1.0167	0.1971	0.57261	0.30927	0.51836
MLX	6	-0.216	-0.86004	0.52418	0.82057	0.38977	0.59621
MLXIP	7	0.45812	1.6263	0.008248	0.090062	0.10389	0.33935
MLXIPL	6	-0.32871	-2.1907	0.30432	0.67338	0.028477	0.20434
MNT	7	0.06976	0.702	0.5529	0.83112	0.48268	0.67443
MNX1	6	-0.10639	-0.90423	0.82622	0.94656	0.36587	0.57532
MSC	6	0.25946	1.5072	0.14022	0.50255	0.13176	0.35747
MSGN1	6	0.37691	1.5438	0.038111	0.25283	0.12264	0.35285
MSX1	6	-0.17564	-0.90715	0.62002	0.86685	0.36433	0.57452
MSX2	6	0.18199	1.1526	0.27304	0.64372	0.24909	0.4607
MTA1	18	-0.08925	-1.2578	0.85893	0.95847	0.20846	0.41811
MTA2	17	-0.10245	-1.0989	0.79096	0.93794	0.27182	0.48011
MTA3	18	-0.026508	-0.23898	0.79494	0.93991	0.81112	0.89303
MTF1	7	0.28539	1.8626	0.082196	0.39862	0.062517	0.30487
MXD1	6	0.22889	1.3644	0.18572	0.5671	0.17244	0.38861
MXD3	6	-0.42872	-1.8169	0.17435	0.56018	0.06923	0.31348
MXD4	6	0.063806	0.44994	0.5967	0.85679	0.65276	0.78377
MXI1	6	-0.1711	-1.9304	0.63538	0.87417	0.053556	0.28487
MYB	24	0.12774	1.7185	0.08248	0.3989	0.085702	0.33087
MYBL1	22	0.17635	2.6806	0.038965	0.25752	0.0073482	0.092603
MYBL2	25	-1.2891	-6.5179	0	0	7.1279e-11	1.9278e-08
MYC	6	-2.8143	-5.7534	0	0	8.7471e-09	1.2302e-06
MYCL	6	0.26735	1.8606	0.1277	0.47868	0.062806	0.30501
MYCN	6	0.13845	0.90657	0.37998	0.73542	0.36464	0.57466
MYF5	8	0.15278	1.5499	0.27617	0.6469	0.12116	0.35145
MYF6	6	0.14666	1.327	0.35523	0.71568	0.18451	0.39861
MYNN	12	-0.49568	-3.4324	0.031286	0.22727	0.00059833	0.013973
MYOD1	6	0.36687	1.6399	0.042662	0.26786	0.10103	0.33815
MYOG	6	-0.09511	-0.73109	0.86234	0.95896	0.46473	0.6578
MYRF	6	-0.13341	-1.2339	0.74431	0.91889	0.21723	0.42884
MYSM1	18	0.18964	2.673	0.045506	0.27826	0.0075167	0.093682
MYT1	8	-0.49703	-2.3479	0.07537	0.37642	0.018879	0.16594
MYT1L	8	-0.033741	-0.30064	0.90813	0.96758	0.76369	0.86062
MZF1	6	-0.78115	-2.645	0.020478	0.1769	0.0081699	0.09863
NANOG	6	-0.15691	-0.59285	0.67036	0.88776	0.55328	0.72642
NCOR1	20	0.11179	1.4274	0.15785	0.53647	0.15347	0.37214
NCOR2	18	0.61172	2.4404	0	0	0.014671	0.14094
NEUROD1	6	0.20403	1.2273	0.22924	0.60645	0.21971	0.43084
NEUROD2	7	0.071472	0.47725	0.54664	0.82952	0.63318	0.76854
NEUROD4	6	0.19196	1.3183	0.25228	0.6257	0.18739	0.39957
NEUROD6	6	0.10818	1.3111	0.46701	0.79305	0.18981	0.40136
NEUROG1	6	0.32023	1.9508	0.074232	0.37536	0.051084	0.28196
NEUROG2	6	0.23011	1.3479	0.18458	0.5671	0.17769	0.39393
NEUROG3	6	0.32149	1.5496	0.073094	0.37409	0.12125	0.35145
NFAT5	6	-0.70578	-2.4599	0.032992	0.23529	0.013899	0.13844
NFATC1	6	0.044155	0.74539	0.65728	0.88258	0.45604	0.65101
NFATC2	6	-0.01122	-0.16707	0.84954	0.95553	0.86732	0.92787
NFATC3	6	0.091452	0.6571	0.51138	0.81137	0.51111	0.69511
NFATC4	7	-0.19932	-1.7163	0.54437	0.82936	0.086106	0.33087
NFE2	6	-0.1969	-1.4101	0.56542	0.83917	0.1585	0.37629
NFE2L1	6	-1.267	-2.8387	0.0014221	0.022727	0.0045292	0.065786
NFE2L2	5	0.057991	0.21028	0.66382	0.88586	0.83345	0.90651
NFE2L3	5	0.014736	0.15008	0.79977	0.9408	0.8807	0.93495
NFIA	7	0.33892	1.7908	0.042662	0.26786	0.07332	0.31821
NFIB	7	0.38311	1.9134	0.025028	0.20137	0.055695	0.28925
NFIC	8	0.095473	0.5464	0.4397	0.77806	0.58479	0.74389
NFIL3	6	-0.048549	-0.61358	0.97838	0.99193	0.5395	0.71715
NFIX	8	0.025869	0.41503	0.68487	0.89384	0.67812	0.80062
NFKB1	7	0.025915	0.22257	0.71473	0.90853	0.82387	0.90132
NFKB2	7	-0.55844	-2.9263	0.067691	0.36115	0.0034298	0.054321
NFX1	13	-0.15483	-1.1737	0.59585	0.85679	0.24053	0.45347
NFXL1	15	0.11218	1.9821	0.21701	0.58783	0.04747	0.27327
NFYA	6	-2.194	-4.2567	0	0	2.0749e-05	0.0010746
NFYB	6	-0.39086	-1.2598	0.21274	0.58255	0.20773	0.41811
NFYC	6	-0.72333	-1.8492	0.029579	0.22175	0.064423	0.30818
NHLH1	6	0.082165	0.50348	0.53896	0.82688	0.61462	0.75846
NHLH2	6	-0.060358	-0.33714	0.98208	0.99255	0.73601	0.84266
NKX1	12	0.20964	2.0751	0.086746	0.4094	0.037981	0.24178
NKX2	42	0	0	0.50341	0.80518	1	1
NKX3	12	0.22136	2.0813	0.073379	0.37446	0.037403	0.2413
NKX6	13	0.027296	0.42432	0.57736	0.84583	0.67133	0.79609
NOBOX	6	0.16138	1.0148	0.31797	0.68482	0.31021	0.51889
NOTO	6	-0.19385	-1.1753	0.57338	0.84477	0.23988	0.45297
NPAS1	6	-0.15571	-1.3263	0.67378	0.88893	0.18475	0.39861
NPAS2	6	-0.13077	-0.70761	0.74915	0.92034	0.47919	0.67232
NPAS3	6	-0.044985	-0.31575	0.96587	0.9875	0.7522	0.85369
NPAS4	6	0.14301	1.4865	0.36377	0.72056	0.13716	0.35988
NR0B1	6	0.2244	1.3263	0.19454	0.57261	0.18475	0.39861
NR0B2	6	-0.083908	-0.75269	0.90046	0.96543	0.45164	0.64735
NR1D1	6	-0.063665	-1.1144	0.96815	0.98839	0.26509	0.47329
NR1D2	1	0.15419	0.65738	0.72213	0.91265	0.51094	0.69511
NR1H2	5	0.073284	0.74968	0.61889	0.86659	0.45345	0.64889
NR1H3	7	-0.043181	-0.41987	0.94824	0.98117	0.67458	0.79779
Nr1h4	6	0.55469	1.4952	0.0025597	0.03719	0.13487	0.35769
NR1I2	6	-0.090436	-1.1401	0.87742	0.96137	0.25425	0.46331
NR1I3	6	0.019781	0.25548	0.74261	0.9184	0.79836	0.88224
NR2C1	6	0.08966	0.57369	0.51792	0.81586	0.56618	0.73321
NR2C2	6	0.024021	0.11953	0.72753	0.91422	0.90485	0.94658
NR2E1	6	0.10705	0.78797	0.46957	0.79338	0.43072	0.63205
NR2E3	6	0.18708	1.0207	0.26251	0.63306	0.30742	0.51716
NR2F1	6	-0.088843	-0.78693	0.88311	0.96219	0.43132	0.63242
NR2F2	6	0.011161	0.095473	0.76706	0.92732	0.92394	0.9597
NR2F6	3	0.027563	0.57955	0.82082	0.94501	0.56222	0.73146
NR3C1	6	0.2149	1.5164	0.20705	0.57778	0.12942	0.35633
NR3C2	6	-0.022486	-0.16468	0.88823	0.96304	0.8692	0.92862
NR4A1	6	-0.026829	-0.39259	0.90529	0.96543	0.69462	0.81247
NR4A2	6	-0.14691	-1.1488	0.70165	0.90306	0.25064	0.4608
NR4A3	6	0.41706	1.6857	0.025882	0.20588	0.091855	0.33395
NR5A1	7	-0.40455	-1.841	0.17605	0.56018	0.065626	0.31024
NR5A2	6	0.090109	1.345	0.51621	0.81463	0.17862	0.39402
NR6A1	6	-0.22601	-1.9658	0.50114	0.80518	0.049325	0.27629
NRF1	8	-0.97446	-2.6866	0.0014221	0.022727	0.0072179	0.091618
NRL	6	-0.24403	-1.5406	0.46075	0.78909	0.12341	0.35364
OLIG1	6	0.28141	1.4826	0.11206	0.45805	0.13819	0.3599
OLIG2	6	0.22024	1.6465	0.19881	0.57295	0.099654	0.33815
OLIG3	6	0.22668	0.79022	0.18942	0.56888	0.4294	0.63091
ONECUT1	6	0.10234	0.74379	0.48009	0.79764	0.457	0.65167
ONECUT2	6	-0.14779	-1.3115	0.69653	0.9004	0.18969	0.40136
ONECUT3	6	-0.16591	-1.9917	0.64676	0.87765	0.046399	0.27208
OSR1	4	0.091702	0.32173	0.60296	0.86039	0.74766	0.85156
OSR2	6	-0.088277	-0.66172	0.88538	0.96259	0.50815	0.69277
OTP	6	-0.22712	-1.2904	0.49545	0.80518	0.19693	0.40756
OTX1	6	0.17204	1.0956	0.29408	0.66581	0.27324	0.4806
OTX2	6	-0.0034983	-0.037457	0.8211	0.94501	0.97012	0.98954
OVOL1	5	0.035124	0.22541	0.73407	0.91549	0.82166	0.90111
OVOL2	3	-0.00065103	-0.010572	0.89306	0.96467	0.99157	0.99849
OVOL3	6	-0.078452	-0.87521	0.91695	0.97079	0.38146	0.58825
PATZ1	13	-0.12205	-1.3261	0.73094	0.9151	0.18479	0.39861
PAX1	6	0.14014	1.0341	0.37486	0.73156	0.30107	0.50998
PAX2	6	-0.2148	-1.1573	0.52702	0.82208	0.24717	0.45957
PAX3	7	0.36194	1.8386	0.033276	0.23636	0.065976	0.31024
PAX4	8	0.062919	0.67351	0.54608	0.82952	0.50062	0.68784
PAX5	6	0.16546	0.83328	0.30944	0.6766	0.40469	0.61044
PAX6	7	0.25948	1.2589	0.11263	0.45805	0.20806	0.41811
PAX7	9	0.043931	0.66337	0.59585	0.85679	0.50709	0.69244
PAX8	6	-0.10813	-0.53406	0.82167	0.94504	0.5933	0.74715
PAX9	6	0.15683	1.3729	0.33077	0.6985	0.16978	0.38562
PBRM1	49	0	0	0.50341	0.80518	1	1
PBX1	7	0.10772	0.60706	0.43174	0.77354	0.54381	0.72071
PBX2	6	-0.029162	-0.18567	0.91468	0.97072	0.8527	0.9192
PBX3	6	0.18263	1.5689	0.27105	0.64262	0.11668	0.34811
PBX4	7	0.0070584	0.036462	0.77332	0.92894	0.97091	0.98996
PDX1	6	0.24329	1.4775	0.16013	0.53876	0.13954	0.36078
PGR	6	0.3416	1.6424	0.056883	0.31949	0.10051	0.33815
PHOX2A	6	-0.027649	-0.18433	0.9087	0.9676	0.85375	0.91967
PHOX2B	6	-0.25009	-0.92572	0.44767	0.78037	0.35459	0.56381
PIAS1	17	-0.46912	-3.6844	0.013652	0.13115	0.00022927	0.0070592
PIAS2	13	0.27747	2.5249	0.018487	0.16332	0.011574	0.12257
PIAS3	19	-0.38938	-3.6565	0.036689	0.24903	0.0002557	0.0076191
PIAS4	16	0.048567	0.67727	0.42918	0.77354	0.49824	0.68537
PITX1	6	0.054965	0.80585	0.62429	0.8697	0.42033	0.62279
PITX2	6	0.055896	0.66398	0.62031	0.86685	0.5067	0.69244
PITX3	6	0.21213	0.88956	0.21359	0.58398	0.3737	0.58216
PKNOX1	5	0.44547	1.6331	0.026735	0.20796	0.10244	0.33815
PKNOX2	6	-0.0011981	-0.012207	0.81086	0.94419	0.99026	0.99849
PLAG1	6	0.11736	1.2452	0.44312	0.77855	0.21307	0.42372
PLAGL1	6	0.14704	1.1602	0.35466	0.71568	0.24597	0.45875
PLAGL2	6	-0.27045	-1.113	0.40899	0.7538	0.26569	0.47347
PMS1	7	-0.011874	-0.12236	0.84272	0.9512	0.90262	0.94484
POU1F1	1	0.051976	0.69244	0.90387	0.96543	0.48866	0.67741
POU2F1	5	-0.69445	-2.491	0.061149	0.33594	0.012738	0.13058
POU2F2	6	-0.067364	-0.27447	0.95734	0.98422	0.78372	0.8719
POU2F3	6	0.12447	1.0895	0.42065	0.76712	0.27594	0.48316
POU3F1	6	0.21621	1.32	0.20592	0.57778	0.18684	0.39957
POU3F2	6	-0.43473	-2.2218	0.16837	0.55172	0.026294	0.19858
POU3F3	6	0.044346	0.38487	0.65671	0.88231	0.70033	0.81779
POU3F4	6	0.0067157	0.045353	0.78271	0.93447	0.96383	0.98374
POU4F1	6	0.26003	1.2941	0.13879	0.5	0.19563	0.40671
POU4F2	6	0.12672	0.66263	0.41354	0.75848	0.50757	0.69252
POU4F3	6	0.27617	1.4376	0.11633	0.45955	0.15054	0.37039
POU5F1	4	-0.87954	-2.4146	0.040387	0.26199	0.015752	0.14808
POU5F1B	6	-0.13249	-0.70353	0.74659	0.91944	0.48172	0.67406
POU6F1	6	0.14591	0.93199	0.35694	0.71615	0.35134	0.56099
POU6F2	6	0.073269	0.56175	0.56485	0.83868	0.57429	0.73889
PPARA	6	-0.060567	-0.723	0.98066	0.99223	0.46968	0.66267
PPARD	6	-0.21142	-1.9662	0.53299	0.8241	0.049274	0.27629
PPARG	5	0.067149	0.78495	0.6351	0.87417	0.43248	0.63359
PRDM1	6	-0.0062862	-0.18209	0.83191	0.94906	0.85551	0.92128
PRDM12	5	-0.074525	-0.51521	0.92833	0.97322	0.60641	0.7537
PRDM13	7	-0.01647	-0.12534	0.85893	0.95847	0.90026	0.94346
PRDM14	5	-0.023339	-0.13155	0.90529	0.96543	0.89534	0.94139
PRDM15	6	0.21127	1.4077	0.21473	0.58527	0.15922	0.37733
PRDM16	7	-0.10908	-0.97753	0.81712	0.94419	0.32831	0.53829
PRDM2	13	0.074949	1.0912	0.38282	0.73834	0.27517	0.48235
PRDM4	6	-0.2327	-1.0967	0.48606	0.80019	0.27278	0.48045
PRDM5	6	0.14299	1.523	0.36405	0.72072	0.12776	0.35503
PRDM6	6	0.078769	0.52536	0.55063	0.8309	0.59933	0.74991
PRDM8	12	-0.0007123	-0.0052569	0.70336	0.90306	0.99581	1
PRDM9	10	-0.252	-1.2797	0.34329	0.70544	0.20064	0.41205
PRKRIR	6	-1.134	-2.7389	0.0028441	0.039216	0.0061641	0.081477
PROP1	6	-0.22461	-1.5737	0.50398	0.80518	0.11556	0.34803
PROX1	6	0.18173	1.211	0.27332	0.64372	0.2259	0.43617
PROX2	7	-0.18861	-1.2021	0.57565	0.84522	0.22934	0.44021
PRRX1	6	0.12557	0.69004	0.41581	0.76027	0.49017	0.67798
PRRX2	6	-0.14943	-1.4687	0.69084	0.89668	0.14191	0.362
PTF1A	6	0.28192	1.5063	0.11149	0.45805	0.132	0.35749
RARA	6	-0.11338	-0.83872	0.8066	0.94313	0.40163	0.6092
RARB	6	-0.088879	-1.087	0.88311	0.96219	0.27703	0.48411
RARG	6	-0.12277	-0.98981	0.77446	0.92903	0.32227	0.53214
RAX	6	-0.043657	-0.39831	0.96018	0.98541	0.6904	0.80915
RAX2	6	-0.13278	-1.0265	0.74602	0.91938	0.30465	0.51522
RBAK	6	0.152	1.2691	0.34243	0.70544	0.20441	0.41376
RCOR1	18	-0.52066	-3.6883	0.0076792	0.086538	0.00022577	0.0070592
RCOR2	18	-0.16483	-2.1459	0.49033	0.80261	0.03188	0.22021
RCOR3	18	0.23796	2.7919	0.017634	0.15897	0.00524	0.07141
REL	7	0.14149	1.0411	0.33874	0.70544	0.29781	0.50732
RELA	7	-0.2303	-1.3918	0.46416	0.79185	0.16399	0.38215
RELB	7	0.2382	1.7768	0.14448	0.51256	0.075601	0.31947
REPIN1	6	0.25628	1.7057	0.14477	0.51256	0.088055	0.33303
RERE	18	0.37655	2.6626	0.00085324	0.014706	0.0077534	0.095038
REST	6	-0.26741	-2.1397	0.41553	0.76015	0.032383	0.22182
RFX1	7	-0.32795	-2.5685	0.27787	0.64858	0.010214	0.11352
RFX2	6	-0.33343	-2.0422	0.29494	0.66688	0.041131	0.25064
RFX3	10	0.32138	2.0444	0.020193	0.17618	0.040917	0.25029
RFX4	6	0.041327	0.37693	0.66667	0.88662	0.70623	0.82195
RFX5	7	-0.090621	-0.38255	0.876	0.96137	0.70206	0.81872
RFX6	5	-0.16787	-1.2482	0.65614	0.88222	0.21194	0.42268
RFX7	6	-0.48061	-2.3512	0.12827	0.47979	0.018714	0.16539
RHOXF1	7	0.39312	1.9925	0.019056	0.1675	0.046314	0.27208
RHOXF2B	7	-0.05629	-0.406	0.99602	0.99744	0.68474	0.8052
RNF138	13	-0.18524	-1.4613	0.48094	0.79764	0.14394	0.36411
RORA	6	0.049151	0.45872	0.64192	0.87486	0.64644	0.77945
RORB	7	-0.066788	-0.34008	0.97213	0.99072	0.7338	0.84082
RORC	6	0.051078	0.42344	0.63538	0.87417	0.67197	0.79632
RREB1	8	-0.62252	-2.9306	0.029863	0.2234	0.0033826	0.054061
RUNX1	7	0.20512	1.4822	0.2025	0.57778	0.13828	0.3599
RUNX2	7	-0.2442	-2.2799	0.43572	0.77491	0.022614	0.18405
RUNX3	7	0.062574	0.52408	0.57992	0.84746	0.60022	0.75051
RXRA	7	0.20793	1.2117	0.19539	0.57261	0.22564	0.4359
RXRB	6	-0.25692	-2.1523	0.43515	0.7748	0.031371	0.21756
RXRG	7	0.10597	0.85501	0.43515	0.7748	0.39255	0.59852
SALL1	6	0.10601	0.75336	0.47127	0.79358	0.45123	0.64705
SALL2	6	0.1466	1.1339	0.35523	0.71568	0.25683	0.46543
SALL3	6	0.19906	1.3753	0.23834	0.61527	0.16904	0.38536
SALL4	6	0.028478	0.35725	0.71217	0.90758	0.72091	0.83132
SATB1	6	-0.12819	-1.4038	0.75853	0.92636	0.16037	0.37819
SATB2	6	0.22907	1.2691	0.18544	0.5671	0.20439	0.41376
SCRT1	6	-0.11997	-0.51968	0.78555	0.93659	0.60328	0.75298
SCRT2	6	0.10509	0.64004	0.47355	0.79551	0.52215	0.70502
SCX	6	-0.19619	-1.1369	0.56655	0.83944	0.25556	0.46439
SEBOX	7	-0.35707	-2.2392	0.23237	0.60789	0.025145	0.19431
SETDB1	33	-0.63394	-4.5521	0	0	5.3123e-06	0.00033353
SETDB2	10	0.20459	2.074	0.11177	0.45805	0.038084	0.24178
SHOX	8	0.024579	0.16476	0.68999	0.89668	0.86913	0.92862
SHOX2	6	-0.15648	-1.2331	0.67093	0.88784	0.21755	0.429
SIM1	6	0.22181	1.4993	0.19681	0.57261	0.1338	0.35749
SIX1	6	-0.071145	-1.0484	0.94425	0.97936	0.29444	0.50364
SIX2	6	-0.27574	-1.5504	0.40017	0.74827	0.12104	0.35142
SIX3	6	0.1081	0.88385	0.46701	0.79305	0.37678	0.58436
SIX4	6	-0.24289	-1.9718	0.46303	0.79175	0.048635	0.27468
SIX5	6	0.04412	0.22055	0.65757	0.88258	0.82544	0.90132
SIX6	6	0.34548	1.5948	0.053185	0.30357	0.11076	0.34586
SMAD1	6	0.12597	1.1939	0.41553	0.76015	0.23251	0.4436
SMAD2	7	0.1403	1.3097	0.34272	0.70544	0.19029	0.40136
SMAD3	6	0.15586	1.244	0.3339	0.70342	0.2135	0.42398
SMAD4	5	1.2592	1.024	0	0	0.30582	0.51602
SMAD5	6	0.28962	1.7666	0.10296	0.44363	0.077298	0.32305
SMAD6	6	-0.099921	-0.6206	0.84443	0.95191	0.53486	0.71298
SMAD7	6	-0.16381	-1.4608	0.65245	0.87926	0.14406	0.36415
SMAD9	6	0.3235	1.5576	0.071388	0.3713	0.11932	0.34948
SMARCE1	6	-0.32913	-2.4369	0.30233	0.67109	0.014813	0.14192
SNAI1	6	-0.19485	-1.4072	0.56997	0.84237	0.15938	0.37737
SNAI2	6	0.022034	0.23749	0.73493	0.91549	0.81228	0.89361
SNAI3	5	-0.16313	-0.70319	0.66951	0.88767	0.48193	0.67406
SNAPC4	31	-1.2863	-6.568	0	0	5.0995e-11	1.7668e-08
SOHLH1	6	-0.089551	-1.3333	0.88055	0.96219	0.18245	0.39721
SOHLH2	7	0.30335	1.763	0.067122	0.35976	0.077903	0.32305
SOX1	6	0.30071	1.5785	0.092719	0.42397	0.11445	0.34779
SOX10	6	0.079315	0.80094	0.54835	0.83032	0.42317	0.62371
SOX11	6	0.16594	1.3822	0.30859	0.67642	0.1669	0.38491
SOX12	6	-0.34759	-2.0462	0.27304	0.64372	0.040741	0.25029
SOX13	6	-0.019777	-0.28676	0.87969	0.96219	0.77429	0.86729
SOX14	6	0.2692	1.3715	0.12571	0.4738	0.17022	0.38566
SOX15	5	0.30412	1.178	0.11348	0.45805	0.2388	0.45213
SOX17	6	0.0012715	0.01731	0.80347	0.94237	0.98619	0.99694
SOX18	6	0.063669	1.2586	0.59727	0.85679	0.20819	0.41811
SOX2	6	0.367	1.4329	0.042662	0.26786	0.15188	0.37082
SOX21	6	0.10241	0.78325	0.48009	0.79764	0.43348	0.63452
SOX3	6	0.19953	1.5905	0.23692	0.61476	0.11173	0.34703
SOX30	6	0.21627	1.5031	0.20592	0.57778	0.13283	0.35749
SOX4	6	-1.0736	-3.5408	0.003413	0.044776	0.00039894	0.010164
SOX5	5	0.38616	1.616	0.046928	0.28253	0.1061	0.34204
SOX6	6	0.17003	1.2074	0.29807	0.66837	0.22729	0.43805
SOX7	6	0.095846	0.93688	0.49972	0.80518	0.34882	0.559
SOX8	5	-0.01806	-0.11061	0.88936	0.96304	0.91192	0.95061
SOX9	6	-0.55784	-2.1931	0.083333	0.39973	0.028304	0.20365
SP1	6	0.46387	1.7636	0.01223	0.12181	0.077804	0.32305
SP100	12	0.036138	0.58597	0.5475	0.82974	0.55789	0.72947
SP110	12	-0.21615	-1.5609	0.38936	0.74538	0.11854	0.34908
SP140	13	-0.30105	-1.9592	0.18259	0.5671	0.050085	0.27873
SP140L	10	-0.0055952	-0.06032	0.76593	0.92732	0.9519	0.97891
SP2	11	-0.28172	-1.9344	0.25739	0.63022	0.053062	0.28487
