sgRNA,Gene,Snu-1_clone_23_D=0,Snu-1_clone_23_D=10
AAK1_PKc_E2_40.1,AAK1,866,587
AAK1_PKc_E3_119.6,AAK1,316,256
AAK1_PKc_E4_109.3,AAK1,454,260
AAK1_PKc_E5_143.1,AAK1,354,286
AAK1_PKc_E6_122,AAK1,454,456
AAK1_PKc_E7_82.6,AAK1,527,364
AATK_PKc_E4_36,AATK,314,360
AATK_PKc_E5_119.11,AATK,632,435
AATK_PKc_E6_88.9,AATK,1038,756
AATK_PKc_E7_134.11,AATK,323,434
AATK_PKc_E8_85.7,AATK,931,768
AATK_PKc_E9_122.1,AATK,841,972
ABL1_PKc_E4_120.11,ABL1,420,579
ABL1_PKc_E5_85,ABL1,1759,1371
ABL1_PKc_E6_178.11,ABL1,756,768
ABL1_PKc_E7_185.15,ABL1,673,729
ABL1_PKc_E8_153.18,ABL1,1391,984
ABL1_PKc_E9_68,ABL1,807,843
ABL2_PKc_E10_68.4,ABL2,425,430
ABL2_PKc_E5_120.8,ABL2,238,144
ABL2_PKc_E6_85.1,ABL2,488,492
ABL2_PKc_E7_178.9,ABL2,433,723
ABL2_PKc_E8_185,ABL2,323,289
ABL2_PKc_E9_153.7,ABL2,1171,1336
ACVR1_PKc_E10_131,ACVR1,810,913
ACVR1_PKc_E11_102.2,ACVR1,948,838
ACVR1_PKc_E6_40,ACVR1,796,631
ACVR1_PKc_E7_147.15,ACVR1,721,826
ACVR1_PKc_E8_276.19,ACVR1,186,103
ACVR1_PKc_E9_198.4,ACVR1,324,487
ACVR1B_PKc_E10_102.5,ACVR1B,313,509
ACVR1B_PKc_E4_193.4,ACVR1B,531,697
ACVR1B_PKc_E5_123.4,ACVR1B,944,825
ACVR1B_PKc_E6_168.13,ACVR1B,1183,1197
ACVR1B_PKc_E7_157.5,ACVR1B,874,503
ACVR1B_PKc_E9_131.14,ACVR1B,636,508
ACVR1C_PKc_E4_193.16,ACVR1C,650,591
ACVR1C_PKc_E5_168.6,ACVR1C,550,436
ACVR1C_PKc_E6_157.1,ACVR1C,590,482
ACVR1C_PKc_E7_125.7,ACVR1C,364,223
ACVR1C_PKc_E8_131.1,ACVR1C,781,554
ACVR1C_PKc_E9_102.6,ACVR1C,1295,1066
ACVR2A_PKc_E10_131.1,ACVR2A,1379,681
ACVR2A_PKc_E5_87.3,ACVR2A,332,368
ACVR2A_PKc_E6_144,ACVR2A,208,220
ACVR2A_PKc_E7_146.12,ACVR2A,462,467
ACVR2A_PKc_E8_115.6,ACVR2A,1330,1085
ACVR2A_PKc_E9_139.9,ACVR2A,752,939
ACVRL1_PKc_E6_147.3,ACVRL1,562,502
ACVRL1_PKc_E6_147.8,ACVRL1,754,835
ACVRL1_PKc_E8_198.28,ACVRL1,181,229
ACVRL1_PKc_E8_198.4,ACVRL1,882,710
ACVRL1_PKc_E9_131,ACVRL1,448,265
ACVRL1_PKc_E9_131.6,ACVRL1,659,516
ADCK1_PKc_E5_159.11,ADCK1,543,613
ADCK1_PKc_E5_159.31,ADCK1,587,589
ADCK1_PKc_E6_159.6,ADCK1,399,688
ADCK1_PKc_E7_117.13,ADCK1,551,571
ADCK1_PKc_E8_150.18,ADCK1,660,935
ADCK1_PKc_E9_99.4,ADCK1,1043,1052
ADCK2_PKc_E1_534.7,ADCK2,395,504
ADCK2_PKc_E3_129.17,ADCK2,669,521
ADCK2_PKc_E4_96.5,ADCK2,395,456
ADCK2_PKc_E6_129.2,ADCK2,212,213
ADCK2_PKc_E7_54,ADCK2,994,1021
ADCK2_PKc_E8_114.6,ADCK2,607,534
ADCK3_PKc_E10_94.9,ADCK3,680,830
ADCK3_PKc_E11_142.6,ADCK3,607,550
ADCK3_PKc_E12_108.8,ADCK3,819,834
ADCK3_PKc_E13_66.1,ADCK3,665,544
ADCK3_PKc_E8_141.23,ADCK3,601,530
ADCK3_PKc_E9_82.2,ADCK3,1394,1202
ADCK4_PKc_E10_94.6,ADCK4,317,214
ADCK4_PKc_E12_108.1,ADCK4,311,332
ADCK4_PKc_E13_66.2,ADCK4,808,1029
ADCK4_PKc_E14_87.6,ADCK4,1212,674
ADCK4_PKc_E8_141.12,ADCK4,473,632
ADCK4_PKc_E9_82.4,ADCK4,488,643
ADCK5_PKc_E10_82.1,ADCK5,752,833
ADCK5_PKc_E11_79.1,ADCK5,647,770
ADCK5_PKc_E12_52.5,ADCK5,371,566
ADCK5_PKc_E7_114.17,ADCK5,793,702
ADCK5_PKc_E8_132.7,ADCK5,775,784
ADCK5_PKc_E9_84.2,ADCK5,842,573
ADRBK1_PKc_E10_79.2,ADRBK1,800,687
ADRBK1_PKc_E11_131.9,ADRBK1,655,601
ADRBK1_PKc_E12_95.3,ADRBK1,457,445
ADRBK1_PKc_E13_108.17,ADRBK1,986,985
ADRBK1_PKc_E8_80.4,ADRBK1,293,215
ADRBK1_PKc_E9_100.8,ADRBK1,783,808
ADRBK2_PKc_E10_79.5,ADRBK2,143,196
ADRBK2_PKc_E11_131.8,ADRBK2,760,806
ADRBK2_PKc_E12_95.1,ADRBK2,1033,1063
ADRBK2_PKc_E13_108.5,ADRBK2,495,504
ADRBK2_PKc_E8_92.2,ADRBK2,412,328
ADRBK2_PKc_E9_100.2,ADRBK2,1210,920
AK1_PKc_E3_28,AK1,630,696
AK1_PKc_E3_28.1,AK1,314,363
AK1_PKc_E4_164.19,AK1,821,755
AK1_PKc_E4_164.27,AK1,1452,1960
AK1_PKc_E5_117.13,AK1,752,589
AK1_PKc_E5_117.2,AK1,648,429
AK2_PKc_E6_159,AK2,910,860
AK2_PKc_E6_159.16,AK2,634,766
AK2_PKc_E6_159.17,AK2,354,396
AK2_PKc_E6_159.19,AK2,802,684
AK2_PKc_E6_159.21,AK2,516,489
AK2_PKc_E6_159.6,AK2,3,6
AK3_PKc_E1_127.14,AK3,954,549
AK3_PKc_E1_127.18,AK3,418,596
AK3_PKc_E2_120.3,AK3,993,1076
AK3_PKc_E3_173.2,AK3,750,566
AK3_PKc_E4_119.7,AK3,688,681
AK3_PKc_E5_40,AK3,273,234
AKT1_PKc_E10_129.13,AKT1,550,733
AKT1_PKc_E5_66.5,AKT1,452,374
AKT1_PKc_E6_132.15,AKT1,490,271
AKT1_PKc_E7_66.3,AKT1,361,359
AKT1_PKc_E8_69.2,AKT1,860,856
AKT1_PKc_E9_126.3,AKT1,534,638
AKT2_PKc_E10_129.1,AKT2,416,249
AKT2_PKc_E11_215.3,AKT2,327,354
AKT2_PKc_E6_120.14,AKT2,635,533
AKT2_PKc_E7_66.3,AKT2,322,303
AKT2_PKc_E8_69.8,AKT2,1475,1191
AKT2_PKc_E9_123.8,AKT2,783,641
AKT3_PKc_E10_215.1,AKT3,195,141
AKT3_PKc_E4_36,AKT3,643,679
AKT3_PKc_E5_132.2,AKT3,817,997
AKT3_PKc_E7_69.7,AKT3,1490,1273
AKT3_PKc_E8_123.3,AKT3,987,1178
AKT3_PKc_E9_129.5,AKT3,696,860
ALK_PKc_E20_35,ALK,987,840
ALK_PKc_E21_91.12,ALK,238,173
ALK_PKc_E22_65.1,ALK,321,448
ALK_PKc_E23_130,ALK,1511,1858
ALK_PKc_E24_98.8,ALK,1099,1104
ALK_PKc_E25_93.7,ALK,1199,930
AMHR2_PKc_E10_137.5,AMHR2,1074,1004
AMHR2_PKc_E11_108.5,AMHR2,730,876
AMHR2_PKc_E6_231.14,AMHR2,469,428
AMHR2_PKc_E7_115.1,AMHR2,1019,1196
AMHR2_PKc_E8_173.31,AMHR2,1343,1534
AMHR2_PKc_E9_148.14,AMHR2,327,317
ANKK1_PKc_E1_113.15,ANKK1,462,773
ANKK1_PKc_E1_113.4,ANKK1,1567,1652
ANKK1_PKc_E2_295.2,ANKK1,971,854
ANKK1_PKc_E3_152.22,ANKK1,516,674
ANKK1_PKc_E5_156.2,ANKK1,373,352
ANKK1_PKc_E6_41,ANKK1,837,853
ARAF_PKc_E10_152.4,ARAF,933,919
ARAF_PKc_E10_152.5,ARAF,656,611
ARAF_PKc_E11_177.1,ARAF,270,412
ARAF_PKc_E11_177.9,ARAF,439,527
ARAF_PKc_E12_47,ARAF,678,643
ARAF_PKc_E14_132.7,ARAF,1214,900
ATM_PKc_E60_115.5,ATM,695,463
ATM_PKc_E60_115.6,ATM,321,310
ATM_PKc_E61_64,ATM,233,289
ATM_PKc_E61_64.1,ATM,590,500
ATM_PKc_E62_36,ATM,785,482
ATM_PKc_E62_36.1,ATM,549,611
ATR_PKc_E41_144.3,ATR,553,439
ATR_PKc_E42_151.4,ATR,1119,1296
ATR_PKc_E43_157.9,ATR,1065,727
ATR_PKc_E44_154.6,ATR,441,291
ATR_PKc_E45_152,ATR,574,312
ATR_PKc_E46_46.1,ATR,624,699
AURKA_PKc_E10_175.19,AURKA,930,677
AURKA_PKc_E7_188.1,AURKA,721,244
AURKA_PKc_E7_188.1,AURKA,416,517
AURKA_PKc_E8_139,AURKA,477,523
AURKA_PKc_E8_139.6,AURKA,564,455
AURKA_PKc_E9_149.6,AURKA,606,745
AURKB_PKc_E5_191.1,AURKB,789,908
AURKB_PKc_E5_191.2,AURKB,355,485
AURKB_PKc_E6_139.5,AURKB,546,452
AURKB_PKc_E7_149.8,AURKB,1021,687
AURKB_PKc_E8_175.4,AURKB,363,448
AURKB_PKc_E9_156.14,AURKB,774,795
AURKC_PKc_E3_191.2,AURKC,648,575
AURKC_PKc_E3_191.21,AURKC,200,315
AURKC_PKc_E4_139.1,AURKC,809,641
AURKC_PKc_E5_149.13,AURKC,155,136
AURKC_PKc_E6_175.14,AURKC,633,715
AURKC_PKc_E7_156.13,AURKC,622,721
AXL_PKc_E13_31,AXL,199,204
AXL_PKc_E14_78.7,AXL,430,601
AXL_PKc_E15_93.5,AXL,734,651
AXL_PKc_E16_122.7,AXL,509,489
AXL_PKc_E17_110.5,AXL,346,273
AXL_PKc_E18_160.14,AXL,940,684
BCR_PKc_E1_1278.13,BCR,245,164
BCR_PKc_E1_1278.203,BCR,243,179
BCR_PKc_E1_1278.242,BCR,757,523
BCR_PKc_E1_1278.57,BCR,1,1
BCR_PKc_E1_1278.9,BCR,83,176
BCR_PKc_E1_1278.96,BCR,951,923
BLK_PKc_E10_77.4,BLK,1101,839
BLK_PKc_E11_151.13,BLK,268,231
BLK_PKc_E12_132.4,BLK,667,534
BLK_PKc_E13_176.19,BLK,532,525
BLK_PKc_E8_76.7,BLK,527,444
BLK_PKc_E9_180.11,BLK,791,827
BMP2K_PKc_E1_40.1,BMP2K,832,667
BMP2K_PKc_E2_119.7,BMP2K,320,390
BMP2K_PKc_E3_106.5,BMP2K,404,307
BMP2K_PKc_E4_143.5,BMP2K,1057,816
BMP2K_PKc_E5_122.2,BMP2K,948,779
BMP2K_PKc_E6_82.7,BMP2K,376,154
BMPR1A_PKc_E10_298,BMPR1A,146,182
BMPR1A_PKc_E10_298.1,BMPR1A,1040,996
BMPR1A_PKc_E11_176.18,BMPR1A,433,323
BMPR1A_PKc_E11_176.4,BMPR1A,977,983
BMPR1A_PKc_E13_99.2,BMPR1A,180,320
BMPR1A_PKc_E13_99.3,BMPR1A,537,512
BMPR1B_PKc_E10_131.6,BMPR1B,1367,817
BMPR1B_PKc_E11_123.7,BMPR1B,924,815
BMPR1B_PKc_E7_187.11,BMPR1B,611,483
BMPR1B_PKc_E7_187.4,BMPR1B,543,413
BMPR1B_PKc_E8_298.19,BMPR1B,1241,1067
BMPR1B_PKc_E9_176,BMPR1B,1154,1267
BMPR2_PKc_E10_137.6,BMPR2,891,719
BMPR2_PKc_E11_99.2,BMPR2,791,546
BMPR2_PKc_E6_231,BMPR2,850,784
BMPR2_PKc_E6_231.14,BMPR2,105,185
BMPR2_PKc_E7_115.4,BMPR2,1078,1076
BMPR2_PKc_E7_115.6,BMPR2,774,877
BRAF_PKc_E12_85.2,BRAF,865,448
BRAF_PKc_E13_177.6,BRAF,612,668
BRAF_PKc_E14_47.1,BRAF,1125,1151
BRAF_PKc_E15_119.2,BRAF,837,764
BRAF_PKc_E16_132.5,BRAF,694,582
BRAF_PKc_E17_135,BRAF,139,402
BRSK1_PKc_E1_43.4,BRSK1,590,311
BRSK1_PKc_E2_95.4,BRSK1,809,708
BRSK1_PKc_E3_86,BRSK1,440,287
BRSK1_PKc_E4_141.5,BRSK1,347,343
BRSK1_PKc_E5_117.2,BRSK1,435,419
BRSK1_PKc_E6_34,BRSK1,493,343
BRSK2_PKc_E1_43.7,BRSK2,425,496
BRSK2_PKc_E2_95.4,BRSK2,512,468
BRSK2_PKc_E3_86.2,BRSK2,403,476
BRSK2_PKc_E4_141.11,BRSK2,142,213
BRSK2_PKc_E5_117.9,BRSK2,449,339
BRSK2_PKc_E6_34.3,BRSK2,964,945
BTK_PKc_E14_161.16,BTK,887,1059
BTK_PKc_E15_217.14,BTK,1262,766
BTK_PKc_E16_65,BTK,606,564
BTK_PKc_E17_119.1,BTK,822,1149
BTK_PKc_E18_158.4,BTK,1345,1669
BTK_PKc_E19_48,BTK,88,124
BUB1_PKc_E20_108.7,BUB1,265,557
BUB1_PKc_E21_162.7,BUB1,411,214
BUB1_PKc_E22_158.8,BUB1,1413,1557
BUB1_PKc_E23_172.2,BUB1,909,1096
BUB1_PKc_E24_107,BUB1,782,708
BUB1_PKc_E25_157.4,BUB1,988,935
BUB1B_PKc_E17_37,BUB1B,974,1143
BUB1B_PKc_E18_101.2,BUB1B,343,346
BUB1B_PKc_E19_150.8,BUB1B,495,462
BUB1B_PKc_E20_143.5,BUB1B,783,476
BUB1B_PKc_E21_172.12,BUB1B,1004,528
BUB1B_PKc_E22_107.9,BUB1B,882,1128
CAMK1_PKc_E2_38,CAMK1,596,403
CAMK1_PKc_E3_132.17,CAMK1,303,508
CAMK1_PKc_E4_75.9,CAMK1,1307,1529
CAMK1_PKc_E5_139,CAMK1,531,487
CAMK1_PKc_E6_127.1,CAMK1,1332,1335
CAMK1_PKc_E7_76.4,CAMK1,1142,690
CAMK1D_PKc_E1_59,CAMK1D,959,1076
CAMK1D_PKc_E2_132.3,CAMK1D,203,134
CAMK1D_PKc_E3_75.1,CAMK1D,1233,1269
CAMK1D_PKc_E4_139.1,CAMK1D,496,349
CAMK1D_PKc_E5_127.8,CAMK1D,1080,892
CAMK1D_PKc_E6_76.2,CAMK1D,690,999
CAMK1G_PKc_E10_82,CAMK1G,1357,1280
CAMK1G_PKc_E10_82.8,CAMK1G,275,360
CAMK1G_PKc_E2_38,CAMK1G,593,488
CAMK1G_PKc_E2_38.1,CAMK1G,478,520
CAMK1G_PKc_E3_129.2,CAMK1G,623,702
CAMK1G_PKc_E3_129.8,CAMK1G,284,267
CAMK2A_PKc_E2_95,CAMK2A,376,399
CAMK2A_PKc_E3_60,CAMK2A,981,833
CAMK2A_PKc_E4_55.3,CAMK2A,2060,2169
CAMK2A_PKc_E5_66.6,CAMK2A,359,355
CAMK2A_PKc_E6_73.3,CAMK2A,1717,1371
CAMK2A_PKc_E7_103.16,CAMK2A,934,1150
CAMK2B_PKc_E1_32,CAMK2B,1025,690
CAMK2B_PKc_E2_95.3,CAMK2B,602,617
CAMK2B_PKc_E3_60.2,CAMK2B,913,839
CAMK2B_PKc_E4_55,CAMK2B,1119,1125
CAMK2B_PKc_E5_66.1,CAMK2B,517,515
CAMK2B_PKc_E6_73.6,CAMK2B,1450,1202
CAMK2D_PKc_E1_32,CAMK2D,605,567
CAMK2D_PKc_E2_95.4,CAMK2D,928,1239
CAMK2D_PKc_E3_60,CAMK2D,281,283
CAMK2D_PKc_E4_55.2,CAMK2D,1026,1291
CAMK2D_PKc_E5_66,CAMK2D,426,235
CAMK2D_PKc_E6_73.1,CAMK2D,506,567
CAMK2G_PKc_E1_32.1,CAMK2G,586,392
CAMK2G_PKc_E2_95.4,CAMK2G,582,468
CAMK2G_PKc_E3_60.2,CAMK2G,200,120
CAMK2G_PKc_E4_55.3,CAMK2G,999,740
CAMK2G_PKc_E5_66.2,CAMK2G,439,421
CAMK2G_PKc_E6_73.1,CAMK2G,703,375
CAMK4_PKc_E1_38.2,CAMK4,651,744
CAMK4_PKc_E2_79.4,CAMK4,216,360
CAMK4_PKc_E3_63,CAMK4,684,573
CAMK4_PKc_E4_83.1,CAMK4,931,625
CAMK4_PKc_E5_73.1,CAMK4,705,747
CAMK4_PKc_E6_91.4,CAMK4,675,687
CAMKK1_PKc_E3_30,CAMKK1,856,1132
CAMKK1_PKc_E4_54.2,CAMKK1,729,563
CAMKK1_PKc_E5_52,CAMKK1,526,571
CAMKK1_PKc_E6_134.7,CAMKK1,410,331
CAMKK1_PKc_E7_37,CAMKK1,892,916
CAMKK1_PKc_E9_89.4,CAMKK1,1867,1780
CAMKK2_PKc_E3_36,CAMKK2,1289,1718
CAMKK2_PKc_E4_54,CAMKK2,1257,1194
CAMKK2_PKc_E5_52.1,CAMKK2,431,478
CAMKK2_PKc_E6_134.7,CAMKK2,173,193
CAMKK2_PKc_E7_37.3,CAMKK2,1,1
CAMKK2_PKc_E9_89.6,CAMKK2,507,394
CAMKV_PKc_E3_132.12,CAMKV,532,444
CAMKV_PKc_E3_132.8,CAMKV,442,342
CAMKV_PKc_E4_75.2,CAMKV,520,387
CAMKV_PKc_E4_75.5,CAMKV,1002,732
CAMKV_PKc_E5_139.14,CAMKV,934,1042
CAMKV_PKc_E6_121.12,CAMKV,1175,1298
CASK_PKc_E3_106,CASK,960,766
CASK_PKc_E3_106.2,CASK,624,813
CASK_PKc_E5_73,CASK,1241,1135
CASK_PKc_E5_73.1,CASK,181,183
CASK_PKc_E6_103.2,CASK,525,657
CASK_PKc_E8_123.4,CASK,937,774
CDC42BPA_PKc_E1_169.4,CDC42BPA,903,626
CDC42BPA_PKc_E2_92.2,CDC42BPA,404,209
CDC42BPA_PKc_E3_84,CDC42BPA,294,235
CDC42BPA_PKc_E4_96,CDC42BPA,473,495
CDC42BPA_PKc_E5_149.8,CDC42BPA,733,767
CDC42BPA_PKc_E6_94.3,CDC42BPA,991,1030
CDC42BPB_PKc_E1_169.12,CDC42BPB,682,794
CDC42BPB_PKc_E2_92.2,CDC42BPB,957,719
CDC42BPB_PKc_E3_84.2,CDC42BPB,966,818
CDC42BPB_PKc_E4_96.3,CDC42BPB,570,398
CDC42BPB_PKc_E5_149.5,CDC42BPB,231,192
CDC42BPB_PKc_E6_94.2,CDC42BPB,368,349
CDC42BPG_PKc_E2_48.1,CDC42BPG,300,314
CDC42BPG_PKc_E3_84.3,CDC42BPG,1025,1000
CDC42BPG_PKc_E4_96.3,CDC42BPG,244,264
CDC42BPG_PKc_E5_149.5,CDC42BPG,320,303
CDC42BPG_PKc_E6_94.3,CDC42BPG,930,519
CDC42BPG_PKc_E7_201.27,CDC42BPG,115,103
CDC7_PKc_E3_34,CDC7,481,504
CDC7_PKc_E4_136.1,CDC7,849,409
CDC7_PKc_E5_94.1,CDC7,642,315
CDC7_PKc_E6_143.7,CDC7,257,241
CDC7_PKc_E7_250.6,CDC7,899,477
CDC7_PKc_E8_96.2,CDC7,289,345
CDK1_PKc_E2_37.1,CDK1,932,1301
CDK1_PKc_E4_124.1,CDK1,906,674
CDK1_PKc_E6_164,CDK1,349,398
CDK10_PKc_E2_70.1,CDK10,414,330
CDK10_PKc_E3_72.5,CDK10,382,169
CDK10_PKc_E4_103.11,CDK10,1094,823
CDK10_PKc_E5_82.4,CDK10,453,335
CDK10_PKc_E6_68.2,CDK10,113,125
CDK10_PKc_E7_53.1,CDK10,912,803
CDK11A_PKc_E13_122.13,CDK11A,867,643
CDK11A_PKc_E13_122.15,CDK11A,687,652
CDK11A_PKc_E14_106.1,CDK11A,444,415
CDK11A_PKc_E15_122.4,CDK11A,570,602
CDK11A_PKc_E16_108.16,CDK11A,412,156
CDK11A_PKc_E18_149.14,CDK11A,1238,1108
CDK11B_PKc_E13_122.7,CDK11B,322,380
CDK11B_PKc_E14_106.1,CDK11B,831,740
CDK11B_PKc_E15_122.1,CDK11B,861,659
CDK11B_PKc_E16_108.16,CDK11B,171,243
CDK11B_PKc_E17_117.11,CDK11B,1179,1054
CDK11B_PKc_E18_149.2,CDK11B,490,598
CDK12_PKc_E4_94.7,CDK12,891,825
CDK12_PKc_E5_171.8,CDK12,438,439
CDK12_PKc_E6_190.11,CDK12,273,320
CDK12_PKc_E7_57,CDK12,1248,1365
CDK12_PKc_E8_102.1,CDK12,603,274
CDK12_PKc_E9_78.1,CDK12,766,806
CDK13_PKc_E4_94.2,CDK13,915,1028
CDK13_PKc_E5_171,CDK13,273,347
CDK13_PKc_E6_190.2,CDK13,1023,1090
CDK13_PKc_E7_57,CDK13,775,834
CDK13_PKc_E8_102.1,CDK13,1216,1132
CDK13_PKc_E9_78.2,CDK13,834,567
CDK14_PKc_E4_80.5,CDK14,785,851
CDK14_PKc_E5_80.5,CDK14,850,551
CDK14_PKc_E6_95.1,CDK14,1252,1077
CDK14_PKc_E7_63.2,CDK14,1438,1348
CDK14_PKc_E8_124.5,CDK14,218,182
CDK14_PKc_E9_121.7,CDK14,628,694
CDK15_PKc_E3_65.5,CDK15,496,459
CDK15_PKc_E4_80.2,CDK15,1678,1300
CDK15_PKc_E5_95.2,CDK15,393,202
CDK15_PKc_E6_63.4,CDK15,504,468
CDK15_PKc_E7_124.3,CDK15,367,464
CDK15_PKc_E8_121,CDK15,844,604
CDK16_PKc_E10_121.7,CDK16,364,255
CDK16_PKc_E5_36,CDK16,748,1046
CDK16_PKc_E6_115.13,CDK16,539,595
CDK16_PKc_E7_95.4,CDK16,1104,965
CDK16_PKc_E8_63.4,CDK16,725,518
CDK16_PKc_E9_124.3,CDK16,1010,932
CDK17_PKc_E10_124.1,CDK17,1183,918
CDK17_PKc_E11_121.4,CDK17,989,1133
CDK17_PKc_E6_48.2,CDK17,1039,1083
CDK17_PKc_E7_115.3,CDK17,502,581
CDK17_PKc_E8_95.2,CDK17,552,606
CDK17_PKc_E9_63.2,CDK17,759,555
CDK18_PKc_E10_121.12,CDK18,832,797
CDK18_PKc_E5_45,CDK18,311,415
CDK18_PKc_E6_115.5,CDK18,26,179
CDK18_PKc_E7_95.9,CDK18,517,877
CDK18_PKc_E8_63.3,CDK18,621,557
CDK18_PKc_E9_124.19,CDK18,878,753
CDK2_PKc_E1_116.9,CDK2,142,69
CDK2_PKc_E2_78.3,CDK2,723,242
CDK2_PKc_E3_121.2,CDK2,486,234
CDK2_PKc_E4_171.1,CDK2,1071,983
CDK2_PKc_E5_102.12,CDK2,553,597
CDK2_PKc_E6_204.3,CDK2,436,467
CDK20_PKc_E1_75.1,CDK20,264,362
CDK20_PKc_E2_114.2,CDK20,474,448
CDK20_PKc_E3_189.5,CDK20,351,425
CDK20_PKc_E4_122.2,CDK20,671,745
CDK20_PKc_E5_63.6,CDK20,795,826
CDK20_PKc_E6_124.5,CDK20,1022,944
CDK3_PKc_E2_116.4,CDK3,1136,1121
CDK3_PKc_E3_78.3,CDK3,697,600
CDK3_PKc_E4_121,CDK3,811,1014
CDK3_PKc_E5_171.11,CDK3,577,443
CDK3_PKc_E6_102,CDK3,696,687
CDK3_PKc_E7_204.1,CDK3,1047,917
CDK4_PKc_E2_206.14,CDK4,896,249
CDK4_PKc_E3_136.21,CDK4,522,248
CDK4_PKc_E4_168.12,CDK4,1293,665
CDK4_PKc_E5_110.4,CDK4,930,491
CDK4_PKc_E6_51,CDK4,358,510
CDK4_PKc_E7_136.28,CDK4,246,149
CDK5_PKc_E1_37.2,CDK5,453,518
CDK5_PKc_E2_89.3,CDK5,547,358
CDK5_PKc_E3_68,CDK5,203,158
CDK5_PKc_E5_57.1,CDK5,860,919
CDK5_PKc_E6_96.4,CDK5,902,752
CDK5_PKc_E7_75.5,CDK5,433,267
CDK6_PKc_E2_203.31,CDK6,525,438
CDK6_PKc_E3_136.2,CDK6,347,287
CDK6_PKc_E4_168.11,CDK6,1552,1534
CDK6_PKc_E5_110.8,CDK6,136,194
CDK6_PKc_E6_51.2,CDK6,912,1008
CDK6_PKc_E7_136.3,CDK6,847,860
CDK7_PKc_E1_48,CDK7,863,697
CDK7_PKc_E2_60.3,CDK7,815,387
CDK7_PKc_E4_68.3,CDK7,633,607
CDK7_PKc_E5_69.2,CDK7,430,537
CDK7_PKc_E6_111.3,CDK7,607,545
CDK7_PKc_E7_119.11,CDK7,380,281
CDK9_PKc_E1_77.1,CDK9,932,629
CDK9_PKc_E1_77.4,CDK9,972,979
CDK9_PKc_E4_167.13,CDK9,1395,1482
CDK9_PKc_E6_149.13,CDK9,642,798
CDK9_PKc_E7_192.9,CDK9,703,845
CDKL1_PKc_E1_165.12,CDKL1,686,710
CDKL1_PKc_E2_122,CDKL1,566,749
CDKL1_PKc_E3_73.1,CDKL1,553,431
CDKL1_PKc_E4_91.3,CDKL1,1105,1285
CDKL1_PKc_E5_201.9,CDKL1,1140,1137
CDKL1_PKc_E6_83.1,CDKL1,436,486
CDKL2_PKc_E2_165.1,CDKL2,755,699
CDKL2_PKc_E3_195.7,CDKL2,661,642
CDKL2_PKc_E4_179.16,CDKL2,690,622
CDKL2_PKc_E5_113.6,CDKL2,462,294
CDKL2_PKc_E6_140,CDKL2,696,552
CDKL2_PKc_E7_66.4,CDKL2,492,482
CDKL3_PKc_E2_162.7,CDKL3,803,763
CDKL3_PKc_E3_195.2,CDKL3,813,869
CDKL3_PKc_E4_179.6,CDKL3,472,596
CDKL3_PKc_E5_113.2,CDKL3,298,454
CDKL3_PKc_E6_140.5,CDKL3,917,1086
CDKL3_PKc_E7_66.1,CDKL3,457,716
CDKL4_PKc_E1_165.9,CDKL4,954,810
CDKL4_PKc_E2_122,CDKL4,718,736
CDKL4_PKc_E3_73,CDKL4,967,1224
CDKL4_PKc_E4_91.2,CDKL4,388,517
CDKL4_PKc_E5_198.19,CDKL4,800,767
CDKL4_PKc_E6_83.2,CDKL4,322,420
CDKL5_PKc_E2_34,CDKL5,1319,1340
CDKL5_PKc_E3_35,CDKL5,1894,2030
CDKL5_PKc_E4_46,CDKL5,518,812
CDKL5_PKc_E5_137.5,CDKL5,821,917
CDKL5_PKc_E6_121.2,CDKL5,1220,1135
CDKL5_PKc_E7_60,CDKL5,1260,1220
CHEK1_PKc_E2_65.4,CHEK1,629,113
CHEK1_PKc_E3_224.1,CHEK1,1069,1189
CHEK1_PKc_E4_65.6,CHEK1,755,440
CHEK1_PKc_E5_70.1,CHEK1,310,323
CHEK1_PKc_E6_189.6,CHEK1,648,827
CHEK1_PKc_E7_105.1,CHEK1,1205,1221
CHEK2_PKc_E10_87.3,CHEK2,574,606
CHEK2_PKc_E5_47.1,CHEK2,596,611
CHEK2_PKc_E6_109.1,CHEK2,437,393
CHEK2_PKc_E7_54.1,CHEK2,428,442
CHEK2_PKc_E8_62.1,CHEK2,578,455
CHEK2_PKc_E9_100.2,CHEK2,408,350
CHUK_PKc_E1_63.6,CHUK,858,635
CHUK_PKc_E2_95.2,CHUK,1043,885
CHUK_PKc_E3_115,CHUK,403,451
CHUK_PKc_E4_70.2,CHUK,379,238
CHUK_PKc_E5_89,CHUK,354,237
CHUK_PKc_E6_90.5,CHUK,521,555
CIT_PKc_E4_132.1,CIT,352,430
CIT_PKc_E5_102.1,CIT,706,611
CIT_PKc_E6_143.9,CIT,246,362
CIT_PKc_E7_94,CIT,1073,1258
CIT_PKc_E8_204,CIT,860,1187
CIT_PKc_E9_154.9,CIT,505,462
CLK1_PKc_E4_40,CLK1,419,311
CLK1_PKc_E5_67,CLK1,558,529
CLK1_PKc_E6_117.1,CLK1,323,211
CLK1_PKc_E7_167.7,CLK1,833,724
CLK1_PKc_E8_95,CLK1,1065,1207
CLK1_PKc_E9_130.1,CLK1,1796,1540
CLK2_PKc_E10_83.3,CLK2,622,714
CLK2_PKc_E4_40,CLK2,745,730
